,COV FP Equity_DX_SI_QTY,COV FP Equity_DX_SHORT_INTEREST_VALUE,COV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COV FP Equity_DX_SI_MV,COV FP Equity_DX_DSS,COV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COV FP Equity_DX_SUPPLY_SI_QTY,COV FP Equity_DX_BROKER_SI_QTY,COV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COV FP Equity_DX_BROKER_SI_MV_NEW_x,COV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COV FP Equity_DX_SUPPLY_SI_QTY_INC_x,COV FP Equity_DX_BROKER_SI_MV_INC_x,COV FP Equity_DX_SUPPLY_SI_MV_NEW,COV FP Equity_DX_BROKER_SI_QTY_ADD,COV FP Equity_DX_BROKER_SI_QTY_NEW,COV FP Equity_DX_SUPPLY_SI_MV_DEC,COV FP Equity_DX_BROKER_SI_QTY_INC,COV FP Equity_DX_SUPPLY_SI_QTY_DEC,COV FP Equity_DX_BROKER_SI_MV_NEW_y,COV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COV FP Equity_DX_BROKER_SI_MV_INC_y,COV FP Equity_DX_SUPPLY_SI_QTY_INC_y,COV FP Equity_DX_BROKER_SI_MV_ADD,COV FP Equity_DX_SUPPLY_SI_QTY_ADD,COV FP Equity_DX_BROKER_SI_QTY_DEC,COV FP Equity_DX_SUPPLY_SI_MV,COV FP Equity_DX_BROKER_SI_MV_DEC,COV FP Equity_DX_SUPPLY_SI_MV_RMV,COV FP Equity_DX_BROKER_SI_MV_RMV,COV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COV FP Equity_DX_UTILIZATION_QUANTITY,COV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COV FP Equity_DX_ACTIVE_UTILIZATION_MV,COV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COV FP Equity_DX_BROKER_SI_CON_RATIO,COV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COV FP Equity_DX_DEMAND_SUPPLY_RATIO,COV FP Equity_PX_LAST
2013-01-14,492998.0,23473445.71,1.24,9.17,0.85,30.86,0.0,17079215.07,370868.0,358704.0,17658387.79,,,,,,1700.0,,,,,,,,,0.11,,,23.17,,,,5.82,5.82,5999993.0,285681706.54,,374.74,5.82,14.68,0.1516,25.24,0.0774,63.0
2013-01-15,485124.0,23399183.26,1.22,9.28,0.84,30.73,0.0,17351871.64,362494.0,359748.0,17484320.58,,,,0.21,,,,0.47,3044.0,9392.0,,,0.21,,,1018.0,2000.0,22.93,0.11,,,5.69,5.69,6010105.0,289887839.57,,380.38,5.68,14.95,0.1518,25.16,0.0761,63.82
2013-01-16,484545.0,23232097.9,1.22,9.87,0.84,30.87,0.0,16910102.0,361915.0,352689.0,17352453.77,,,6480.0,,,,,0.44,,7059.0,,,,6480.0,,,7059.0,23.11,0.46,,,5.71,5.71,5979484.0,286693614.97,,381.71,5.71,15.16,0.1559,25.82,0.0764,63.44
2013-01-17,486058.0,23536070.59,1.22,10.58,0.84,30.82,0.0,17320190.36,358427.0,357690.0,17355877.64,,,1800.0,0.32,,,,0.34,5001.0,5288.0,,,0.32,1800.0,,,,22.72,,,,5.67,5.67,5966465.0,288910256.37,,378.2,5.67,15.15,0.1559,25.64,0.0768,64.07
2013-01-18,492638.0,23944047.0,1.24,10.88,0.85,31.6,0.0,17652099.04,367340.0,363184.0,17854096.16,,,7827.0,0.54,,,,0.01,7800.0,100.0,,,0.54,7827.0,,1186.0,2306.0,23.59,0.08,,,5.84,5.84,5927796.0,288113028.3,,380.26,5.84,14.74,0.1508,24.96,0.0783,64.31
2013-01-21,492083.0,23809220.1,1.23,10.7,0.85,31.57,0.0,17683299.17,363959.0,365474.0,17609996.56,,,1600.0,0.18,,,,0.31,2826.0,4981.0,,,0.18,1600.0,,,536.0,23.41,0.02,,,5.8,5.8,5911696.0,286034817.8,,379.56,5.81,14.6,0.1494,25.02,0.0784,64.02
2013-01-22,469165.0,22498230.96,1.18,10.35,0.81,29.96,0.0,17602582.53,339441.0,367074.0,16277475.97,,,,0.1,,,,1.69,1600.0,25685.0,,,0.1,,,1167.0,,21.72,,,,5.38,5.38,5968785.0,286225748.88,,381.46,5.39,14.42,0.1476,24.87,0.0744,63.45
2013-01-23,482100.0,23267899.75,1.21,11.01,0.83,30.65,0.0,18412481.27,345476.0,381498.0,16673928.51,,,2016.0,1.76,,,,0.23,27424.0,3505.0,,,1.76,2016.0,,7524.0,13000.0,21.95,0.81,,,5.51,5.51,5929921.0,286199558.95,,376.4,5.51,16.98,0.1468,23.94,0.0768,63.86
2013-01-24,441360.0,21228254.24,1.11,10.17,0.76,27.97,0.0,16888573.04,350779.0,351133.0,16871546.57,,,15723.0,0.17,,,,0.66,2678.0,10420.0,,,0.17,15723.0,,,33043.0,22.36,2.11,,,5.64,5.64,5870066.0,282334723.21,,373.48,5.65,14.85,0.158,26.93,0.0709,63.64
2013-01-25,432590.0,20626623.51,1.08,10.06,0.75,27.32,0.0,16457288.6,345167.0,345149.0,16458146.87,,,355.0,,,,,0.41,,5967.0,,,,355.0,,,5984.0,21.91,0.39,,,5.5,5.5,5931415.0,282819908.13,,375.96,5.51,15.15,0.1617,27.44,0.0689,63.09
2013-01-28,414957.0,19691768.28,1.04,9.61,0.72,26.06,0.0,15447349.11,332872.0,325516.0,15796427.8,,,,,,,,0.78,,12295.0,,,,,,,19633.0,21.01,1.29,,,5.29,5.29,5956706.0,282675251.29,,375.5,5.3,16.06,0.1719,28.84,0.066,62.79
2013-01-29,414957.0,19726265.72,1.04,9.73,0.72,25.97,0.0,15474410.87,332872.0,325516.0,15824101.11,,,,,,,,,,,,,,,,,,20.9,,,,5.29,5.29,5955906.0,283132431.48,,373.94,5.29,16.1,0.1719,28.81,0.066,62.9
2013-01-30,413867.0,19755774.42,1.03,9.87,0.71,25.92,0.0,15488492.4,334170.0,324471.0,15951470.25,,,,0.17,,,,0.0,2649.0,45.0,,,0.17,,,1343.0,3694.0,21.0,0.23,,,5.33,5.33,5940883.0,283585655.36,,373.15,5.33,16.13,0.1727,28.89,0.066,63.16
2013-01-31,399732.0,18794044.73,1.0,9.4,0.69,25.1,0.0,14684980.83,332170.0,312336.0,15617508.33,,,,,,,,0.12,,2000.0,,,,,,,12135.0,20.95,0.76,,,5.3,5.3,5934599.0,279024744.25,,373.51,5.31,16.79,0.1775,30.33,0.0638,62.21
2013-02-01,445217.0,21080647.81,1.11,10.34,0.77,27.69,0.0,16058654.6,350837.0,339154.0,16611834.76,,,,1.85,,,,,28818.0,,,,1.85,,,18667.0,2000.0,21.82,0.13,,,5.61,5.61,5901986.0,279454037.52,,366.8,5.61,19.9,0.1617,26.19,0.0712,62.65
2013-02-04,440179.0,20735646.7,1.1,10.17,0.76,27.67,0.0,16024068.2,345799.0,340161.0,16289659.19,,,1007.0,0.09,,,,0.26,1007.0,6045.0,,,0.09,1007.0,,,,21.75,,,,4.8,4.8,6852464.0,322801116.24,,431.65,4.8,19.8,0.1612,26.24,0.0612,62.33
2013-02-05,379174.0,18108315.13,0.95,8.65,0.65,23.87,0.0,13086876.97,360926.0,274029.0,17236840.47,,,10017.0,,,,,,,,,,,10017.0,,5110.0,66132.0,22.56,3.98,,,5.02,5.02,6833608.0,326354463.01,,426.09,5.03,17.27,0.17,31.14,0.0527,63.19
2013-02-06,370951.0,17656732.63,0.93,8.38,0.64,23.61,0.0,12794777.94,354009.0,268806.0,16850317.87,,,,,,,,0.42,,6917.0,,,,,,,5223.0,22.4,0.33,,,5.12,5.12,6565374.0,312502334.18,,414.89,5.12,17.83,0.1784,32.18,0.0536,62.98
2013-02-07,372764.0,17585262.92,0.93,8.75,0.64,23.69,0.0,12625013.36,359851.0,267619.0,16976087.95,,,4029.0,,,,,0.08,,1187.0,,,,4029.0,,3000.0,1187.0,22.74,0.09,,,5.2,5.2,6556033.0,309282988.82,,414.54,5.2,17.74,0.1763,32.04,0.0539,62.42
2013-02-08,372744.0,17460367.15,0.93,8.61,0.64,23.43,0.0,12535082.49,355802.0,267599.0,16666756.68,,,,,,,,0.28,,4049.0,,,,,,,20.0,22.22,0.06,,,5.15,5.15,6559360.0,307258691.94,,409.74,5.14,17.71,0.1761,32.0,0.0539,61.98
2013-02-11,369068.0,17263069.24,0.92,8.44,0.64,23.0,0.0,12344936.5,355723.0,263923.0,16638859.99,,,,,,,,0.01,,79.0,,,,,,,3676.0,22.03,0.3,,,5.15,5.15,6553782.0,306551617.69,,405.5,5.15,17.93,0.1789,32.25,0.0534,61.89
2013-02-12,367117.0,17479788.9,0.92,8.28,0.63,22.9,0.0,12473449.22,345614.0,261972.0,16455952.09,,,,,,,,0.63,,10109.0,,,,,,,1951.0,21.41,0.13,,,5.0,5.0,6560999.0,312393262.95,,406.33,5.01,17.98,0.1809,32.42,0.0532,63.0
2013-02-13,357338.0,17138405.27,0.89,7.97,0.62,22.65,0.0,12095511.37,345614.0,252193.0,16576106.66,,,,0.03,,,,,500.0,,,,0.03,,,,10279.0,21.8,0.65,,,5.0,5.0,6560152.0,314633606.39,,413.7,5.01,18.71,0.1931,33.67,0.0517,63.46
2013-02-14,349438.0,16498056.07,0.87,7.76,0.6,22.28,0.0,11533833.22,345614.0,244293.0,16317513.12,,,,,,,,,,,,,,,,,7900.0,21.95,0.51,,,4.96,4.96,6616204.0,312371592.59,,419.83,4.97,19.33,0.2017,34.82,0.0502,62.47
2013-02-15,343135.0,16397564.16,0.86,7.65,0.59,21.55,0.0,11062233.03,339316.0,231488.0,16215063.69,,,1714.0,,,,,0.82,,12800.0,,,,1714.0,,4788.0,12805.0,21.23,0.9,,,4.86,4.86,6637721.0,317200098.94,,415.36,4.86,16.13,0.1979,35.52,0.0492,63.23
2013-02-18,346135.0,16512150.73,0.86,7.96,0.6,21.92,0.0,11042988.28,342316.0,231488.0,16329967.76,,,3000.0,,,,,,,,,,,3000.0,,,,21.66,,,,4.91,4.91,6635675.0,316550668.97,,419.25,4.91,15.81,0.194,35.2,0.0496,63.12
2013-02-19,510681.0,24689778.24,1.27,12.0,0.88,32.37,0.0,10984966.92,342316.0,227212.0,16549873.85,,,,,,,,0.07,,1065.0,,,,,,1065.0,4276.0,21.63,0.27,,,4.89,4.89,6652113.0,321608195.32,,420.27,4.9,21.78,0.1867,27.32,0.073,63.97
2013-02-20,508282.0,24416294.63,1.27,11.92,0.88,32.62,0.0,10787215.64,342568.0,224561.0,16455906.8,,,,,,,,,,,,,,,,252.0,2651.0,21.97,0.17,,,4.9,4.9,6653813.0,319628589.34,,426.12,4.9,21.96,0.1887,27.5,0.0726,63.56
2013-02-21,464991.0,21827159.13,1.16,10.96,0.8,29.69,0.0,10395608.71,344312.0,221461.0,16162361.88,,,,,,,,3.34,,51953.0,,,,,,53697.0,3100.0,21.96,0.2,,,4.92,4.92,6656873.0,312480513.14,,424.11,4.92,20.17,0.1767,24.72,0.0664,62.11
2013-02-22,460091.0,21739714.96,1.15,10.92,0.79,28.83,0.0,10232702.69,344312.0,216561.0,16269052.73,,,751.0,,,,,0.08,,751.0,,,,751.0,,,4900.0,21.5,0.31,,,4.91,4.91,6668898.0,315111448.93,,416.66,4.91,20.31,0.1763,24.88,0.0656,62.52
2013-02-25,329424.0,15665169.14,0.82,7.95,0.57,20.84,0.0,10298171.04,308066.0,216561.0,14649527.65,,,,,,,,2.2,,36246.0,,,,,,,,19.37,,,,4.39,4.39,6707649.0,318970251.56,,421.52,4.39,16.83,0.2179,37.71,0.047,62.92
2013-02-26,390216.0,18399719.26,0.97,9.42,0.67,24.73,0.0,8625115.96,308079.0,182919.0,14526741.88,,,13.0,,,,,,,,,,,13.0,,,33642.0,19.45,2.1,,,4.39,4.39,6714876.0,316624211.42,,423.86,4.39,22.02,0.2024,30.5,0.0556,62.39
2013-02-27,395944.0,18998977.64,0.99,9.25,0.68,24.92,0.0,9052038.0,309807.0,188647.0,14865779.67,,,,0.25,,1728.0,,,4000.0,,,,0.25,,0.11,1728.0,,19.33,,,,4.4,4.4,6732784.0,323065920.09,,420.41,4.4,21.59,0.196,29.81,0.0562,63.49
2013-02-28,396347.0,18982369.41,0.99,8.98,0.68,25.36,0.0,9054230.1,321528.0,189050.0,15399039.91,,,777.0,0.73,,,,,11721.0,,,,0.73,777.0,,10944.0,11318.0,20.48,0.68,,,4.58,4.58,6701652.0,320964291.16,,426.26,4.58,21.62,0.1921,29.91,0.0564,63.37
2013-03-01,424037.0,20379039.76,1.06,9.55,0.73,27.08,0.0,9455241.6,341528.0,196740.0,16413691.94,,,5.0,0.52,,,,0.0,8190.0,5.0,,,0.52,5.0,,20000.0,500.0,21.71,0.03,,,4.9,4.9,6634186.0,318836187.07,,420.96,4.9,21.39,0.1858,29.13,0.0608,63.59
2013-03-04,439454.0,21090082.83,1.1,9.99,0.76,28.1,0.0,9489851.0,355945.0,197740.0,17082355.68,,,,0.06,,,,0.0,1000.0,13.0,,,0.06,,,14430.0,,22.62,,,,5.1,5.1,6618102.0,317613036.59,,420.35,5.11,20.47,0.1726,27.91,0.063,63.5
2013-03-05,442500.0,21336593.94,1.1,9.97,0.76,28.27,0.0,9722736.27,356791.0,201640.0,17203852.4,,,,0.12,,2200.0,,0.05,1700.0,854.0,,,0.12,,0.14,1700.0,,22.65,,,,5.15,5.15,6572369.0,316908403.5,,417.13,5.15,20.27,0.1715,27.62,0.0639,63.8
2013-03-06,439033.0,21136240.21,1.1,9.59,0.76,28.22,0.0,9642552.35,354673.0,200291.0,17074920.85,,,,,,,,0.13,,2118.0,,,,,,,1349.0,22.7,0.08,,,5.12,5.12,6576763.0,316623220.95,,420.26,5.12,20.47,0.1738,27.9,0.0633,63.7
2013-03-07,436533.0,21134654.51,1.09,9.41,0.75,27.89,0.0,9697047.16,352173.0,200291.0,17050382.63,,,,,,,,0.16,,2500.0,,,,,,,,22.31,,,,5.04,5.04,6639773.0,321463230.41,,420.84,5.03,20.5,0.1766,28.14,0.0624,64.06
2013-03-08,431058.0,20732755.15,1.08,9.27,0.74,27.81,0.0,9633469.89,346698.0,200291.0,16675261.21,,,,,,,,0.51,,8138.0,,,,,,2663.0,,22.25,,,,4.95,4.95,6656502.0,320160224.73,,426.23,4.96,20.28,0.1757,28.58,0.0616,63.64
2013-03-11,431026.0,20561822.07,1.08,9.39,0.74,27.53,0.0,9554755.17,346666.0,200291.0,16537481.75,,,,,,,,0.19,,3032.0,,,,,,3000.0,,21.98,,,,4.95,4.95,6663734.0,317889205.78,,421.91,4.95,20.27,0.1757,28.6,0.0615,63.12
2013-03-12,430711.0,20253827.58,1.07,9.48,0.74,27.32,0.0,9418518.17,346351.0,200291.0,16286868.54,,,,,,,,0.02,,315.0,,,,,,,,21.85,,,,4.94,4.94,6661199.0,313237358.74,,419.12,4.95,20.23,0.1755,28.59,0.0615,62.22
2013-03-13,427365.0,20277359.53,1.07,9.36,0.74,26.89,0.0,9503287.86,343005.0,200291.0,16274696.58,,,,,,,,0.21,,3346.0,,,,,,,,21.47,,,,4.94,4.94,6601216.0,313210558.06,,413.76,4.93,20.47,0.1752,28.42,0.0615,62.78
2013-03-14,331641.0,15853307.52,0.83,7.39,0.57,21.01,0.0,9515827.84,330889.0,199065.0,15817359.96,,,,,,,,0.74,,12116.0,,,,,,,1226.0,20.8,0.08,,,4.72,4.72,6681194.0,319378554.24,,420.76,4.71,18.12,0.2117,39.02,0.0473,63.25
2013-03-15,329780.0,15898935.74,0.82,7.45,0.57,21.01,0.0,9597069.69,324924.0,199065.0,15664824.42,,,,,,,,0.36,,5965.0,,,,,,,,20.54,,,,4.65,4.65,6665829.0,321364506.5,,421.45,4.65,18.17,0.2121,39.06,0.0472,63.79
2013-03-18,329780.0,15856565.17,0.82,6.49,0.57,21.28,0.0,9571493.56,324924.0,199065.0,15623077.75,,,,,,,,,,,,,,,,,,20.83,,,,4.67,4.67,6628053.0,318691716.69,,424.33,4.68,17.94,0.2116,39.03,0.0474,63.62
2013-03-19,362171.0,16973309.95,0.9,7.14,0.63,23.14,0.0,10632132.23,329515.0,226865.0,15442871.54,,,4591.0,1.85,,,,,30000.0,,,,1.85,4591.0,,,2200.0,21.07,0.14,,,4.72,4.72,6657463.0,312005055.54,,423.67,4.74,15.86,0.1876,35.31,0.0518,62.01
2013-03-20,394825.0,18652853.59,0.99,7.67,0.68,24.69,0.0,12130815.36,332298.0,256773.0,15698868.97,,,28754.0,0.34,,24408.0,,2.82,5500.0,43971.0,,,0.34,28754.0,1.54,18000.0,,20.65,,,,4.66,4.66,6796431.0,321086132.71,,421.45,4.67,14.53,0.1553,31.23,0.0554,62.51
2013-03-21,396909.0,18463334.69,0.99,7.72,0.69,24.97,0.0,12055646.87,334382.0,259162.0,15554716.02,,,2389.0,0.16,,,,0.02,2389.0,305.0,,,0.16,2389.0,,,,20.97,,,,4.65,4.65,6855369.0,318896704.96,,428.35,4.67,14.16,0.1544,31.2,0.0552,61.55
2013-03-22,401577.0,18886860.4,1.0,7.62,0.69,24.94,0.0,12031703.79,342391.0,255821.0,16103240.52,,,2559.0,,,,,0.15,,2331.0,,,,2559.0,,7781.0,3341.0,21.12,0.22,,,4.78,4.78,6816510.0,320592247.03,,419.6,4.79,14.5,0.1546,31.09,0.0561,62.23
2013-03-25,396540.0,18377239.99,0.99,7.46,0.68,24.9,0.0,11855762.12,337354.0,255821.0,15634325.46,,,,,,,,0.17,,5037.0,,,,,,,,21.15,,,,4.7,4.7,6837508.0,316877302.22,,426.6,4.72,14.18,0.1545,31.22,0.0553,61.32
2013-03-26,398013.0,18523714.56,0.99,7.35,0.69,24.64,0.0,11906031.17,338827.0,255821.0,15769169.94,,,1473.0,,,,,0.02,,344.0,,,,1473.0,,344.0,,20.87,,,,4.72,4.72,6846468.0,318637881.18,,420.42,4.73,14.4,0.1544,31.1,0.0554,61.58
2013-03-27,390411.0,17795185.21,0.97,7.19,0.67,24.25,0.0,11376564.36,331225.0,249592.0,15097449.15,,,,,,,,0.43,,7602.0,,,,,,,6229.0,20.47,0.39,,,4.6,4.6,6871269.0,313196873.22,,422.85,4.62,14.68,0.1583,31.85,0.0542,60.31
2013-03-28,381992.0,17633740.05,0.95,7.09,0.66,23.23,0.0,11133170.3,324996.0,241173.0,15002657.08,,,,,,,,0.51,,6229.0,,,,,,,8419.0,19.65,0.59,,,4.54,4.54,6828744.0,315232509.01,,412.36,4.55,15.08,0.1648,32.7,0.0534,61.08
2013-03-29,381992.0,17633740.05,0.95,6.89,0.66,23.37,0.0,11133170.3,324996.0,241173.0,15002657.08,,,,,,,,,,,,,,,,,,19.9,,,,4.5,4.5,6896215.0,318347145.11,,421.4,4.51,15.03,0.1642,32.61,0.0529,
2013-04-01,383944.0,17723849.43,0.96,6.92,0.66,23.55,0.0,11223279.68,324996.0,243125.0,15002657.08,,,,0.14,,,,,1952.0,,,,0.14,,,,,19.9,,,,4.5,4.5,6901803.0,318605101.66,,421.45,4.51,15.06,0.1626,32.3,0.0531,
2013-04-02,385905.0,18170195.1,0.96,6.96,0.67,23.91,0.0,11606550.25,326957.0,246504.0,15394650.19,,,3379.0,0.22,,,,0.1,3379.0,1557.0,,,0.22,3379.0,,139.0,,20.21,,,,4.38,4.38,7135195.0,335958034.33,,438.22,4.41,15.13,0.1619,32.12,0.0517,62.3
2013-04-03,404303.0,18911178.11,1.01,7.18,0.7,25.32,0.0,12114851.42,332855.0,259004.0,15569214.65,,,5616.0,0.8,,,,0.01,12500.0,139.0,,,0.8,5616.0,,421.0,,20.76,,,,4.64,4.64,6841908.0,320028643.84,,425.47,4.65,14.18,0.1538,30.94,0.0564,61.89
2013-04-04,465144.0,21535529.49,1.16,8.04,0.8,28.83,0.0,11835411.13,397068.0,255632.0,18383704.02,,,12554.0,0.25,,,,0.01,4580.0,139.0,,,0.25,12554.0,,51798.0,7952.0,24.48,0.51,,,5.46,5.46,6869094.0,318029634.65,,423.18,5.47,13.69,0.1362,27.17,0.064,61.26
2013-04-05,465144.0,21233202.43,1.16,7.98,0.8,28.51,0.0,11669259.42,397068.0,255632.0,18125623.94,,,,,,,,0.01,,139.0,,,,,,139.0,,24.2,,,,5.49,5.49,6838047.0,312147713.79,,416.25,5.5,13.66,0.1363,27.22,0.0643,60.4
2013-04-08,487958.0,22329948.86,1.22,8.29,0.84,29.7,0.0,12936880.25,404882.0,282699.0,18528222.41,,,10275.0,1.64,,,,0.27,27067.0,4253.0,,,1.64,10275.0,,1792.0,,24.54,,,,5.44,5.44,7035645.0,321965400.76,,425.13,5.46,13.88,0.1322,25.34,0.0656,60.55
2013-04-09,490553.0,22663734.3,1.22,8.37,0.85,29.93,0.0,13180690.8,407477.0,285294.0,18825591.65,,,13360.0,0.68,,,,0.67,11456.0,10904.0,,,0.68,13360.0,,139.0,8861.0,24.74,0.55,,,5.5,5.5,6995674.0,323202787.08,,423.39,5.52,13.87,0.1318,25.16,0.0663,61.13
2013-04-10,473654.0,22312563.76,1.18,7.99,0.82,29.3,0.0,12742761.72,414592.0,270505.0,19530312.07,,,10425.0,0.61,,,,0.31,9225.0,5110.0,,,0.61,10425.0,,1800.0,24014.0,25.55,1.44,,,5.81,5.81,6722031.0,316656769.04,,412.22,5.84,14.61,0.1334,26.24,0.0664,62.33
2013-04-11,601359.0,28314767.51,1.5,10.08,1.04,37.64,1.0,13958710.15,494191.0,296460.0,23268801.62,,,25920.0,1.69,,,,1.5,25955.0,24014.0,,,1.69,25920.0,,77693.0,,30.81,,,,6.69,6.69,6890842.0,324452763.13,,427.94,6.72,13.37,0.1274,24.49,0.0814,62.3
2013-04-12,735901.0,34744177.68,1.83,12.64,1.27,46.1,1.0,13815029.24,630239.0,292610.0,29755545.65,,,81073.0,,,94.0,,0.24,,4063.0,,,,81073.0,0.01,59038.0,3944.0,39.38,0.25,,,7.84,7.84,7409944.0,349846529.57,,461.99,7.85,18.86,0.1193,20.39,0.0915,62.47
2013-04-15,823384.0,38793624.68,2.05,14.34,1.42,51.74,1.0,16448269.96,661222.0,349110.0,31153384.2,,,12000.0,3.8,,,,0.07,60000.0,1156.0,,,3.8,12000.0,,20139.0,3500.0,41.45,0.22,,,8.1,8.1,7501124.0,353414432.57,,469.29,8.12,16.99,0.1131,18.37,0.1009,62.34
2013-04-16,899238.0,42442233.67,2.24,15.76,1.55,56.23,1.0,20056647.82,659717.0,424947.0,31137321.9,,,,4.82,,,,3.85,77359.0,60332.0,,,4.82,,,58827.0,1522.0,41.06,0.1,,,8.13,8.13,7452254.0,351731472.22,,463.36,8.14,14.72,0.0985,15.88,0.1109,62.45
2013-04-17,1130798.0,52132194.28,2.82,19.38,1.95,71.31,1.0,29198045.21,726299.0,633334.0,33483929.55,,,52270.0,13.4,,3333.0,,0.74,205054.0,11827.0,,,13.4,52270.0,0.21,26139.0,,45.38,,,,8.89,8.89,7440082.0,343003613.6,,464.2,8.91,11.62,0.1035,21.12,0.1385,61.0
2013-04-18,1431585.0,65771905.02,3.57,23.9,2.47,88.29,1.0,39988643.8,790086.0,870389.0,36299249.68,,,5283.0,14.45,,,,0.14,237055.0,1992.0,,,14.45,5283.0,,60496.0,,48.3,,,,9.62,9.62,7425244.0,341141073.09,,452.64,9.64,15.74,0.1239,25.72,0.1743,60.79
2013-04-19,1569526.0,71765386.38,3.91,26.64,2.71,96.66,1.0,46140561.05,788027.0,1009105.0,36031937.11,,,5390.0,8.72,,,,1.12,140000.0,18249.0,,,8.72,5390.0,,10800.0,1284.0,48.07,0.08,,,9.55,9.55,7462124.0,341199962.31,,453.53,9.58,22.71,0.138,24.52,0.1902,60.5
2013-04-22,1491623.0,68699354.99,3.72,25.22,2.58,91.59,1.0,46709820.88,704174.0,1014179.0,32431988.24,,,2605.0,1.05,,,,5.61,18724.0,91831.0,,,1.05,2605.0,,5373.0,13650.0,42.86,0.81,,,8.69,8.69,7395734.0,340623706.84,,448.04,8.73,22.88,0.1373,24.37,0.1842,60.94
2013-04-23,1501951.0,69322596.77,3.74,22.79,2.59,92.67,1.0,47339878.04,703609.0,1025671.0,32475096.05,,,1645.0,2.68,,,,0.29,42599.0,5131.0,,,2.68,1645.0,,2921.0,31107.0,43.09,1.78,,,8.74,8.74,7343456.0,338937448.17,,447.98,8.78,22.62,0.1371,24.53,0.1866,61.07
2013-04-24,1669818.0,78622766.86,4.16,24.53,2.88,103.44,1.0,47266850.02,875166.0,1003870.0,41206869.48,,,119868.0,1.02,,,,1.29,15500.0,21267.0,,,1.02,119868.0,,72956.0,37301.0,53.9,2.22,,,10.97,10.97,7102411.0,334414411.74,,434.85,11.03,22.68,0.1418,25.77,0.2093,62.3
2013-04-25,2248329.0,107391047.58,5.6,32.27,3.88,140.65,1.0,57862312.43,1315364.0,1211400.0,62828134.99,,,52400.0,12.45,,14900.0,,0.47,196729.0,7935.0,,,12.45,52400.0,0.91,395733.0,4099.0,82.04,0.0,,,16.51,16.51,6650716.0,317670304.65,,415.5,16.49,16.28,0.1271,22.69,0.2822,63.2
2013-04-26,2633447.0,125388085.13,6.56,37.48,4.55,166.46,1.0,68073411.57,1644485.0,1429703.0,78299971.55,,,215036.0,11.12,,70000.0,,1.28,166084.0,21679.0,,,11.12,215036.0,4.45,135764.0,17781.0,103.61,1.1,,,20.82,20.82,6255939.0,297868235.77,,395.25,20.77,13.59,0.1163,23.38,0.3333,63.0
2013-04-29,3824196.0,184313625.82,9.53,53.05,6.61,240.51,2.0,108123319.16,2109051.0,2243376.0,101649297.49,,,239123.0,36.82,,237591.0,,0.34,586595.0,5019.0,,,36.82,239123.0,14.99,230462.0,10513.0,131.78,0.62,,,27.53,27.53,5552787.0,267626006.98,,345.73,27.6,16.52,0.0943,17.11,0.4991,59.52
2013-04-30,4092143.0,200143789.11,10.2,55.75,7.07,250.01,2.0,123340951.63,2094747.0,2521831.0,102452578.47,,,220921.0,7.35,,139368.0,,21.26,141105.0,338667.0,,,7.35,220921.0,8.86,103442.0,2018.0,126.01,0.12,,,27.43,27.43,5543080.0,271108080.67,,331.65,27.53,17.45,0.0929,17.6,0.5358,60.4
2013-05-01,4290489.0,209844750.2,10.69,62.22,7.41,264.22,2.0,132904966.72,2129024.0,2717377.0,104129042.04,,35977.0,350.0,21.43,2.17,,,0.11,335546.0,1150.0,,35977.0,21.43,350.0,,800.0,140000.0,129.44,8.73,0.1,,27.74,27.74,5546482.0,271274470.06,1700.0,335.1,27.86,12.89,0.0855,16.47,0.559,
2013-05-02,4269185.0,210531286.67,10.64,61.91,7.37,264.42,2.0,136274660.51,2062678.0,2763398.0,101719239.93,,,43975.0,3.08,,,,8.02,48555.0,131764.0,,,3.08,43975.0,,21443.0,2534.0,126.05,0.17,,,26.9,26.9,5605672.0,276439024.97,,339.53,27.07,12.72,0.0845,16.21,0.5567,60.9
2013-05-03,3989155.0,197141773.18,9.94,56.76,6.89,247.65,2.0,133012746.43,1820878.0,2691507.0,89986756.01,,,120162.0,0.18,,15188.0,,22.25,2848.0,365405.0,,,0.18,120162.0,0.93,3443.0,89927.0,111.43,5.45,,,23.04,23.04,6083432.0,300639752.4,,370.02,23.14,13.98,0.0941,17.75,0.5047,61.03
