,CO FP Equity_DX_SI_QTY,CO FP Equity_DX_SHORT_INTEREST_VALUE,CO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CO FP Equity_DX_SI_MV,CO FP Equity_DX_DSS,CO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY,CO FP Equity_DX_BROKER_SI_QTY,CO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CO FP Equity_DX_BROKER_SI_MV_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CO FP Equity_DX_BROKER_SI_MV_INC_x,CO FP Equity_DX_SUPPLY_SI_MV_NEW,CO FP Equity_DX_BROKER_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_NEW,CO FP Equity_DX_SUPPLY_SI_MV_DEC,CO FP Equity_DX_BROKER_SI_QTY_INC,CO FP Equity_DX_SUPPLY_SI_QTY_DEC,CO FP Equity_DX_BROKER_SI_MV_NEW_y,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CO FP Equity_DX_BROKER_SI_MV_INC_y,CO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CO FP Equity_DX_BROKER_SI_MV_ADD,CO FP Equity_DX_SUPPLY_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_DEC,CO FP Equity_DX_SUPPLY_SI_MV,CO FP Equity_DX_BROKER_SI_MV_DEC,CO FP Equity_DX_SUPPLY_SI_MV_RMV,CO FP Equity_DX_BROKER_SI_MV_RMV,CO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CO FP Equity_DX_UTILIZATION_QUANTITY,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CO FP Equity_DX_ACTIVE_UTILIZATION_MV,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CO FP Equity_DX_BROKER_SI_CON_RATIO,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CO FP Equity_DX_DEMAND_SUPPLY_RATIO,CO FP Equity_PX_LAST
2020-05-21,10435306.0,329025198.18,20.2,45.67,9.62,335.7,2.0,224792598.99,8010596.0,7129483.0,252574091.88,,,223301.0,0.44,,,,2.47,62168.0,75914.0,,,0.44,223301.0,,100422.0,,253.14,,,,91.53,77.61,741751.0,23387409.03,,23.37,91.55,20.37,0.1436,22.96,1.011,31.53
2020-05-22,10433770.0,337115108.7,20.2,45.59,9.62,336.68,2.0,229484650.59,8129301.0,7102589.0,262657715.31,,,110374.0,0.36,,,,0.07,10612.0,3539.0,,,0.36,110374.0,,11870.0,37506.0,257.28,1.18,,,92.4,78.75,669051.0,21617037.81,,21.1,92.42,20.56,0.1437,22.95,1.0107,32.31
2020-05-25,10337937.0,331641018.96,20.01,46.18,9.53,337.32,2.0,226608500.48,8156581.0,7063856.0,261663118.48,,,90412.0,1.88,,,,3.6,61758.0,135132.0,,,1.88,90412.0,,74359.0,100491.0,263.45,1.7,0.07,,92.32,78.76,678600.0,21769488.0,2359.0,21.87,92.34,20.42,0.1445,23.13,0.9983,32.08
2020-05-26,10546656.0,339813256.32,20.42,47.56,9.73,342.67,2.0,234326909.52,8159225.0,7272716.0,262890229.5,,,7232.0,6.13,,38000.0,,0.2,172242.0,5885.0,,,6.13,7232.0,0.53,1297.0,1382.0,260.82,0.18,,,92.05,78.21,704250.0,22690935.0,,22.58,92.03,19.85,0.1425,22.71,1.0109,32.22
2020-05-27,10633217.0,352278479.21,20.58,47.14,9.81,348.12,2.0,241617620.08,8283816.0,7293016.0,274442824.08,,,154050.0,1.63,,,,1.97,51900.0,63355.0,,,1.63,154050.0,,50945.0,31600.0,267.24,0.29,0.54,,92.82,79.58,640916.0,21233547.08,17049.0,20.7,92.81,19.53,0.1404,22.67,1.0215,33.13
2020-05-28,10383336.0,355213924.56,20.1,45.65,9.58,347.86,2.0,241510352.82,8138808.0,7059642.0,278428621.68,,,44891.0,,,,,6.06,,212099.0,,,,44891.0,,22200.0,233374.0,269.07,4.37,,,91.63,78.23,743807.0,25445637.47,,24.68,91.6,19.85,0.1391,21.72,0.998,34.21
2020-05-29,10230043.0,346593856.84,19.8,44.97,9.44,353.75,2.0,236479147.52,7948669.0,6979904.0,269300905.72,,,76593.0,2.46,,,,8.17,71150.0,282106.0,,,2.46,76593.0,,17603.0,150888.0,271.13,0.0,0.07,,91.13,76.49,773308.0,26199675.04,2229.0,26.41,91.12,19.64,0.1404,22.04,0.9844,33.88
2020-06-01,8983577.0,311011435.74,17.39,35.05,8.29,307.19,2.0,242467297.74,6666336.0,7003677.0,230788552.32,,,19382.0,0.0,,129900.0,,45.48,2672.0,1318028.0,,,0.0,19382.0,1.59,16313.0,108799.0,226.24,3.84,,,84.42,64.54,1230708.0,42607110.96,,41.75,84.42,16.35,0.1379,25.2,0.8698,34.62
2020-06-02,8930418.0,308813854.44,17.29,34.11,8.24,310.5,2.0,241458411.74,6604241.0,6982603.0,228374653.78,,,65457.0,4.01,,20000.0,,9.15,105618.0,299481.0,,,4.01,65457.0,0.69,171929.0,146692.0,228.31,1.78,,,84.56,62.23,1206268.0,41712747.44,,41.7,84.56,15.38,0.1357,25.25,0.8414,34.58
2020-06-03,8984904.0,318065601.6,17.39,33.94,8.29,314.77,2.0,244466700.6,6686907.0,6905839.0,236716507.8,,,171493.0,1.04,,,,2.22,25379.0,63479.0,,,1.04,171493.0,,3152.0,102143.0,231.06,1.31,,,85.71,62.99,1114484.0,39452733.6,,38.5,85.72,15.22,0.134,24.64,0.8464,35.4
2020-06-04,9249681.0,322166389.23,17.91,33.58,8.53,329.72,2.0,239402472.48,7237537.0,6873456.0,252083413.71,,,830907.0,16.9,,,,21.23,460545.0,637107.0,,,16.9,830907.0,,365830.0,477619.0,254.89,14.24,,,89.16,68.5,879763.0,30642145.29,,31.0,89.16,13.67,0.1311,24.07,0.8754,34.83
2020-06-05,9396330.0,331220632.5,18.19,33.34,8.67,333.53,2.0,248863554.75,7359262.0,7059959.0,259413985.5,,,68809.0,12.98,,,,3.98,368944.0,97702.0,,,12.98,68809.0,,150618.0,182441.0,257.1,7.17,,,89.73,69.84,842087.0,29683566.75,,29.42,89.73,14.55,0.1333,23.42,0.8917,35.25
2020-06-08,9110459.0,320323738.44,17.64,32.14,8.4,325.81,2.0,239263624.2,7164351.0,6804995.0,251898581.16,,,80723.0,0.38,,,,11.79,18028.0,346570.0,,,0.38,80723.0,,70936.0,272992.0,252.65,8.57,,,88.1,67.94,967274.0,34009353.84,,34.1,88.11,15.0,0.1357,24.07,0.864,35.16
2020-06-09,8438031.0,296849930.58,16.33,30.1,7.78,300.14,2.0,229135642.48,6580868.0,6513236.0,231514936.24,,,243378.0,1.47,,,,37.26,49476.0,1048570.0,,,1.47,243378.0,,221709.0,341235.0,231.06,13.29,,,83.26,62.98,1322674.0,46531671.32,,46.42,83.27,16.57,0.1387,24.53,0.8075,35.18
2020-06-10,8358785.0,299328090.85,16.18,29.65,7.71,299.43,2.0,234020355.36,6553529.0,6535056.0,234681873.49,,,219355.0,5.45,,,,8.58,142668.0,246858.0,,,5.45,219355.0,,164.0,120848.0,230.63,2.92,,,82.97,62.85,1345265.0,48173939.65,,47.35,82.97,16.81,0.1397,24.25,0.8016,35.81
2020-06-11,8736948.0,304570007.28,16.91,30.07,8.06,318.19,2.0,222880059.36,6863948.0,6393576.0,239277227.28,,,533474.0,7.76,,118000.0,,28.66,174357.0,841319.0,,,7.76,533474.0,4.13,618264.0,433837.0,245.47,13.44,,,85.8,66.15,1135660.0,39589107.6,,40.65,85.79,14.28,0.1312,23.37,0.842,34.86
2020-06-12,8881123.0,308352590.56,17.19,30.12,8.19,317.08,2.0,227591544.32,6988324.0,6555056.0,242634609.28,,,325134.0,17.01,,,,12.21,493616.0,304811.0,,,17.01,325134.0,,104053.0,332136.0,244.48,15.78,,,87.8,67.39,971300.0,33723536.0,,33.88,87.83,16.82,0.1312,21.4,0.8565,34.72
2020-06-15,9055675.0,317039181.75,17.53,30.82,8.35,318.17,2.0,233478609.12,7043774.0,6668912.0,246602527.74,,,209759.0,7.81,,38800.0,,7.37,243297.0,181644.0,,,7.81,209759.0,0.26,27335.0,168241.0,244.07,8.19,,,88.58,67.9,907812.0,31782498.12,,31.48,88.57,16.87,0.1297,20.34,0.8729,35.01
2020-06-16,9198726.0,330142276.14,17.81,31.28,8.48,326.19,2.0,245381975.73,7172916.0,6837057.0,257435955.24,,,345563.0,7.99,,,,10.64,193494.0,320098.0,,,7.99,345563.0,,103677.0,25349.0,251.79,0.93,,,90.45,69.27,757282.0,27178850.98,,26.62,90.44,17.19,0.1288,20.29,0.8883,35.89
2020-06-17,8707324.0,311286833.0,16.86,27.69,8.03,314.66,2.0,237892941.0,6697649.0,6654348.0,239440951.75,,,55626.0,2.75,,20200.0,,17.91,21776.0,552299.0,,,2.75,55626.0,0.72,21406.0,224685.0,240.25,6.39,,,89.56,66.26,780546.0,27904519.5,,27.99,89.56,15.63,0.1297,21.54,0.8614,35.75
2020-06-18,8673799.0,295429593.94,16.79,26.67,8.0,312.78,2.0,225274917.66,6486232.0,6614061.0,220921061.92,,,103006.0,3.91,,61200.0,,12.4,109482.0,340519.0,,,3.91,103006.0,2.19,26096.0,210969.0,231.11,7.44,,,85.97,64.19,1058526.0,36053395.56,,37.66,85.99,14.37,0.1234,21.33,0.8584,34.06
2020-06-19,7752491.0,255909727.91,15.01,23.16,7.15,266.6,2.0,191575845.7,5672387.0,5803570.0,187245494.87,,,650.0,,,,,33.11,,815234.0,,,,650.0,,739.0,810491.0,192.77,36.49,,,82.16,56.11,1231850.0,40663368.5,,41.86,82.16,14.92,0.1178,18.89,0.7668,33.01
2020-06-22,7053864.0,232848050.64,13.65,20.46,6.51,233.92,2.0,170075607.45,5337550.0,5152245.0,176192525.5,,,179301.0,2.65,,,,46.9,132496.0,1331626.0,,,2.65,179301.0,,817488.0,783821.0,175.73,29.76,,,67.65,53.16,2552750.0,84266277.5,,84.04,67.65,14.75,0.1244,22.25,0.7025,33.01
2020-06-23,6940118.0,233118563.62,13.43,19.95,6.4,232.08,2.0,175419475.48,5197557.0,5222372.0,174585939.63,,,383504.0,6.57,,,,17.2,180157.0,523970.0,,,6.57,383504.0,,473.0,110030.0,171.56,2.53,,,70.61,52.17,2163502.0,72672032.18,,71.35,70.63,14.74,0.1296,22.96,0.6966,33.59
2020-06-24,7165569.0,236105498.55,13.87,20.51,6.61,244.55,2.0,180045818.35,5240678.0,5464213.0,172680340.1,,,263055.0,21.11,,,,11.91,600104.0,388017.0,,,21.11,263055.0,,168083.0,358263.0,176.23,9.58,,,70.69,52.56,2172660.0,71589147.0,,73.13,70.67,17.39,0.1263,18.29,0.7187,32.95
2020-06-25,6735596.0,223015583.56,13.26,19.38,6.21,225.63,2.0,166823178.83,5299310.0,5038453.0,175460154.1,,,456204.0,7.02,,,,19.33,210000.0,556124.0,,,7.02,456204.0,,158552.0,635760.0,175.04,24.18,,,73.27,53.11,1933575.0,64020668.25,,63.81,73.28,18.7,0.1298,19.03,0.675,33.11
2020-06-26,6679270.0,220816666.2,13.15,19.15,6.16,223.71,2.0,167493762.42,4846947.0,5066357.0,160240067.82,,,157312.0,18.14,,,,22.38,532433.0,676346.0,,,18.14,157312.0,,66671.0,504529.0,160.4,17.44,,,70.46,48.54,2032095.0,67181060.7,,67.26,70.46,15.5,0.1347,21.15,0.6689,33.06
2020-06-29,6264778.0,209055641.86,12.33,17.9,5.78,209.6,2.0,157427012.77,4478542.0,4717621.0,149448946.54,,,4844.0,0.86,,,,13.05,27000.0,393862.0,,,0.86,4844.0,,20613.0,375736.0,148.05,12.64,,,69.41,44.98,1973613.0,65859465.81,,65.18,69.43,16.24,0.1357,21.21,0.6292,33.37
2020-06-30,6047689.0,198968968.1,11.91,17.15,5.58,203.74,2.0,147923104.7,4829867.0,4496143.0,158902624.3,,,594851.0,2.09,,,,10.5,56624.0,321026.0,,,2.09,594851.0,,77500.0,278102.0,161.01,9.11,,,76.48,48.85,1485374.0,48868804.6,,49.55,76.47,17.62,0.142,21.55,0.6117,32.9
2020-07-01,6039061.0,196571435.55,11.89,17.31,5.57,201.18,2.0,144502762.95,4644785.0,4439409.0,151187751.75,,2500.0,47514.0,8.5,0.08,,,9.79,270721.0,272666.0,,2500.0,8.5,47514.0,,37570.0,327455.0,152.62,11.5,,,74.34,46.98,1603338.0,52188651.9,,52.7,74.33,18.29,0.1555,24.34,0.6108,32.55
2020-07-02,6561237.0,217964293.14,12.92,18.77,6.05,217.48,2.0,149464952.12,4927859.0,4499246.0,163703475.98,,,206102.0,7.79,,,,14.63,215864.0,435667.0,,,7.79,206102.0,,512639.0,156027.0,160.74,5.92,,,74.7,49.74,1668676.0,55433416.72,,54.47,74.69,17.61,0.1488,19.95,0.6622,33.22
2020-07-03,6740923.0,213754668.33,13.27,19.22,6.22,225.81,2.0,149783643.66,5201338.0,4723546.0,164934427.98,,,457808.0,7.95,,30000.0,,11.47,206300.0,351053.0,,,7.95,457808.0,0.98,166724.0,12000.0,172.17,0.4,,,78.53,52.64,1422038.0,45092824.98,,47.04,78.54,17.21,0.1484,21.25,0.6822,31.71
2020-07-06,6608576.0,207905800.96,13.01,18.49,6.09,212.8,2.0,158003697.28,4909269.0,5022368.0,154445602.74,,,31927.0,11.04,,,,23.01,459608.0,686625.0,,,11.04,31927.0,,362629.0,160786.0,156.97,6.83,,,80.44,49.66,1194045.0,37564655.7,,38.08,80.48,17.07,0.1569,25.79,0.6684,31.46
2020-07-07,6599757.0,205450435.41,12.99,18.21,6.09,211.13,2.0,156270483.16,4938778.0,5019932.0,153744159.14,,,10131.0,1.23,,,,0.96,43613.0,30189.0,,,1.23,10131.0,,49567.0,46049.0,155.47,2.22,,,80.21,49.98,1218292.0,37925429.96,,38.34,80.22,17.21,0.1552,25.28,0.6679,31.13
2020-07-08,6714036.0,203502431.16,13.22,18.8,6.19,211.92,2.0,154270959.01,4904170.0,5089771.0,148645392.7,,,148313.0,4.09,,,,6.92,135303.0,211985.0,,,4.09,148313.0,,32037.0,65464.0,152.27,3.15,0.09,,83.08,50.37,999110.0,30283024.1,2973.0,30.95,83.11,17.1,0.1493,24.76,0.6896,30.31
2020-07-09,6850672.0,202368850.88,13.49,19.29,6.32,211.54,2.0,155209245.24,5540709.0,5254206.0,163672543.86,,,254053.0,8.84,,,,10.94,335632.0,313272.0,,,8.84,254053.0,,695758.0,171197.0,167.92,6.19,,,82.94,56.83,1139605.0,33663931.7,,34.52,82.95,16.71,0.1498,26.01,0.7027,29.54
2020-07-10,6830413.0,201838704.15,13.45,19.22,6.3,205.43,2.0,153877399.35,5493035.0,5207357.0,162319184.25,,,19871.0,3.28,,,,4.16,115534.0,117545.0,,,3.28,19871.0,,50000.0,162383.0,162.23,7.78,,,81.72,56.42,1228603.0,36305218.65,,36.28,81.73,16.65,0.1463,24.62,0.7016,29.55
2020-07-13,6863277.0,206035575.54,13.51,20.84,6.33,206.56,2.0,159017681.16,5694910.0,5297058.0,170961198.2,,,260835.0,9.73,,,,6.41,320272.0,216943.0,,,9.73,260835.0,,162989.0,230571.0,167.76,7.22,0.16,,82.65,58.66,1195737.0,35896024.74,5006.0,35.35,82.6,17.6,0.1492,25.31,0.707,30.02
2020-07-14,6939896.0,207849885.2,13.66,21.23,6.4,211.72,2.0,163150768.1,5648238.0,5447438.0,169164728.1,,,61012.0,5.48,,,,5.09,166809.0,181705.0,,,5.48,61012.0,,74021.0,16429.0,169.36,0.0,,,81.23,58.16,1305391.0,39096460.45,,39.14,81.23,17.45,0.1502,25.11,0.7145,29.95
2020-07-15,6712735.0,201180667.95,13.22,20.63,6.19,204.35,2.0,156580782.48,5486134.0,5224584.0,164419435.98,,,53695.0,0.17,,7000.0,,8.75,10324.0,291439.0,,,0.17,53695.0,0.21,75640.0,240178.0,164.23,7.5,,,78.96,56.42,1461543.0,43802443.71,,43.75,78.97,17.31,0.1515,26.04,0.6904,29.97
2020-07-16,6804374.0,195013358.84,13.4,21.6,6.28,206.89,2.0,153310966.66,5570214.0,5349301.0,159642333.24,,,331835.0,7.75,,,,11.19,259025.0,373590.0,,,7.75,331835.0,,125835.0,134308.0,166.74,4.16,,,79.69,57.35,1419634.0,40686710.44,,42.5,79.69,16.51,0.1578,28.09,0.7006,28.66
2020-07-17,6399712.0,181815817.92,12.6,19.87,5.9,186.77,2.0,146075441.31,5314277.0,5141691.0,150978609.57,,,108535.0,4.4,,873.0,,22.63,153535.0,701001.0,,,4.4,108535.0,0.02,336529.0,362018.0,153.05,14.67,,,78.77,54.81,1432398.0,40694427.18,,41.04,78.86,17.46,0.1564,27.22,0.66,28.41
2020-07-20,6746494.0,190183665.86,13.28,21.04,6.22,195.46,2.0,156322401.66,5001301.0,5545314.0,140986675.19,,,59026.0,12.7,,4000.0,,12.71,439516.0,409947.0,,,12.7,59026.0,0.11,37945.0,39893.0,141.87,1.79,,,84.87,51.72,891598.0,25134147.62,,25.31,84.86,16.92,0.151,25.5,0.6976,28.19
2020-07-21,6685158.0,186315353.46,13.16,20.74,6.17,191.81,2.0,152960481.72,4893498.0,5488356.0,136381789.26,,,52311.0,0.63,,,,4.94,34361.0,161162.0,,,0.63,52311.0,,1048.0,91319.0,137.26,3.7,,,83.82,50.53,944725.0,26329485.75,,26.56,83.78,16.85,0.1481,24.52,0.6903,27.87
2020-07-22,6753207.0,186591109.41,13.29,20.05,6.23,191.08,2.0,152993139.93,4842856.0,5537211.0,133808111.28,,,41621.0,2.83,,,,3.87,107100.0,136498.0,,,2.83,41621.0,,44235.0,58245.0,134.46,2.34,,,83.68,50.05,944167.0,26087334.21,,26.25,83.67,16.73,0.1455,24.02,0.6979,27.63
2020-07-23,6488505.0,176617106.1,10.77,19.14,5.98,182.29,2.0,144742295.56,4614532.0,5317498.0,125607561.04,,,120460.0,0.07,,,,10.0,3000.0,353953.0,,,0.07,120460.0,,5169.0,222713.0,127.32,6.91,,,83.03,47.7,942861.0,25664676.42,,26.02,83.03,16.74,0.1437,23.05,0.6708,27.22
2020-07-24,7064734.0,190041344.6,11.72,20.65,6.52,195.82,2.0,158771197.5,5105840.0,5902275.0,137347096.0,,,445842.0,15.61,,,,7.84,587953.0,281626.0,,,15.61,445842.0,,327092.0,3176.0,138.45,0.72,,,91.32,53.23,485505.0,13060084.5,,13.13,91.34,15.28,0.154,26.72,0.7365,26.9
2020-07-27,7226134.0,187301393.28,11.99,20.99,6.66,196.94,2.0,158656501.44,5173881.0,6121007.0,134106995.52,,,371879.0,12.08,,,,10.83,486568.0,385168.0,,,12.08,371879.0,,81330.0,267836.0,138.07,8.6,,,92.62,54.14,412006.0,10679195.52,,11.04,92.59,15.35,0.1608,28.97,0.7562,25.92
2020-07-28,7077906.0,182397637.62,11.74,19.9,6.53,188.47,2.0,154715503.62,5444338.0,6003706.0,140300590.26,,,40370.0,0.35,,,,6.22,35000.0,221711.0,,,0.35,40370.0,,451798.0,152301.0,141.62,6.51,,,92.04,56.92,470710.0,12130196.7,,12.22,92.06,14.69,0.1607,28.73,0.74,25.77
2020-07-29,7553900.0,196854634.0,12.53,21.8,6.97,199.46,2.0,168225925.86,6077657.0,6455331.0,158383741.42,,,244046.0,14.27,,,,7.8,570571.0,298402.0,,,14.27,244046.0,,687675.0,118946.0,156.23,3.32,,,93.1,63.0,450762.0,11746857.72,,11.7,93.03,19.91,0.166,27.85,0.783,26.06
2020-07-30,8229569.0,186317442.16,13.66,23.66,7.59,215.6,2.0,157234800.0,6566045.0,6945000.0,148655258.8,,,303965.0,10.57,,,,0.12,495767.0,14001.0,,,10.57,303965.0,,198424.0,6098.0,169.2,0.13,,,93.09,66.9,487247.0,11031272.08,,12.66,93.04,24.54,0.1699,25.9,0.8385,22.64
2020-07-31,8826381.0,208302591.6,14.65,20.83,8.14,207.86,2.0,177012932.8,6777204.0,7500548.0,159942014.4,,,146226.0,0.0,,10000.0,,1.94,545548.0,72694.0,,,0.0,146226.0,0.24,137627.0,,154.14,,,,92.99,68.75,510801.0,12054903.6,,11.64,92.98,25.04,0.1712,25.72,0.8954,23.6
2020-08-03,10376581.0,243642121.88,17.22,22.92,9.57,250.62,2.0,193834490.96,7959640.0,8255302.0,186892347.2,,,505550.0,20.31,,5100.0,,0.55,749654.0,64534.0,,,20.31,505550.0,0.12,741420.0,,188.15,,,,96.98,80.34,248242.0,5828722.16,,5.97,96.93,21.82,0.1589,25.69,1.0473,23.48
2020-08-04,11056637.0,264806456.15,18.35,23.84,10.2,264.8,3.0,215555029.5,7942762.0,9000210.0,190229149.9,,,45542.0,18.61,,3800.0,,2.89,824553.0,120638.0,,,18.61,45542.0,0.09,58218.0,83445.0,186.25,2.22,,,96.78,79.75,264042.0,6323805.9,,6.31,96.72,20.21,0.1671,29.08,1.1102,23.95
2020-08-05,11744796.0,280700624.4,19.49,24.98,10.83,285.36,3.0,218178248.3,8699498.0,9128797.0,207918002.2,,,556489.0,3.59,,120511.0,,0.37,72976.0,19524.0,,,3.59,556489.0,3.01,219771.0,64900.0,207.59,1.09,,,95.54,87.07,406159.0,9707200.1,,9.83,95.48,19.15,0.1545,27.46,1.1754,23.9
2020-08-06,12189170.0,292905755.1,20.23,25.63,11.24,297.6,3.0,227429315.73,8872728.0,9464391.0,213211653.84,,8992.0,99183.0,11.53,0.21,,,0.68,426654.0,28391.0,,8992.0,11.53,99183.0,,93446.0,91060.0,212.06,2.02,,,96.25,88.73,345831.0,8310318.93,,8.4,96.19,22.06,0.155,25.67,1.2189,24.03
2020-08-07,12327973.0,302281897.96,20.46,25.87,11.37,303.78,3.0,234144250.76,8948657.0,9549113.0,219421069.64,,,7556.0,3.09,,,,0.22,89422.0,11650.0,,,3.09,7556.0,,80023.0,4700.0,215.85,0.11,,,96.27,89.26,347001.0,8508464.52,,8.48,96.22,22.07,0.1543,25.37,1.2297,24.52
2020-08-10,12357675.0,305234572.5,20.51,25.78,11.4,310.0,3.0,236579440.5,8956769.0,9578115.0,221232194.3,,,29179.0,3.87,,,,0.11,29002.0,22733.0,,,3.87,29179.0,,1666.0,,220.16,,,,96.07,89.29,366301.0,9047634.7,,9.13,96.02,22.19,0.1548,25.4,1.2319,24.7
2020-08-11,12462769.0,311693852.69,20.68,25.86,11.49,314.68,3.0,240936711.15,8947438.0,9633615.0,223775424.38,,,7439.0,1.61,,40000.0,,1.49,57500.0,60778.0,,,1.61,7439.0,1.04,44008.0,42000.0,221.37,0.27,,,95.09,88.4,462450.0,11565874.5,,11.59,95.03,21.96,0.1526,25.0,1.2313,25.01
2020-08-12,12373261.0,314280829.4,20.53,25.72,11.41,315.61,3.0,243096669.0,8864078.0,9570735.0,225147581.2,,,112995.0,2.79,,,,6.01,67582.0,247419.0,,,2.79,112995.0,,51064.0,130462.0,221.76,3.3,,,94.85,87.59,481722.0,12235738.8,,12.21,94.78,20.94,0.1519,25.59,1.2226,25.4
2020-08-13,12346830.0,309164623.2,20.49,25.7,11.39,318.99,3.0,240905708.4,8822043.0,9620835.0,220903956.72,,,95950.0,2.83,,,,3.44,96238.0,159173.0,,,2.83,95950.0,,21188.0,46138.0,223.84,0.0,,,95.0,87.06,464614.0,11633934.56,,11.92,94.95,20.89,0.1514,25.51,1.2184,25.04
2020-08-14,12309304.0,299731552.4,20.43,25.6,11.35,313.7,3.0,234828210.15,8870546.0,9643869.0,215997795.1,,,113993.0,4.85,,,,2.65,239303.0,100679.0,,,4.85,113993.0,,35189.0,216269.0,221.48,6.61,,,95.6,87.52,408564.0,9948533.4,,10.34,95.54,21.84,0.1492,24.08,1.2145,24.35
2020-08-17,12076552.0,294426337.76,20.04,25.22,11.14,300.97,3.0,228836628.72,8561859.0,9386244.0,208738122.42,0.2,,24123.0,,,50000.0,8400.0,9.0,,344367.0,0.2,,,24123.0,1.22,11557.0,316025.0,208.2,11.3,,,95.0,85.03,450659.0,10987066.42,,11.08,94.95,21.58,0.1483,24.21,1.1993,24.38
2020-08-18,11718926.0,280199520.66,19.45,24.68,10.81,290.52,3.0,218307003.24,8266634.0,9130364.0,197655218.94,,,42598.0,0.1,,100000.0,,9.73,8847.0,398876.0,,,0.1,42598.0,2.44,61053.0,364727.0,200.92,10.54,,,95.05,84.04,430407.0,10291031.37,,10.59,94.99,21.37,0.1463,24.46,1.1913,23.91
2020-08-19,12312125.0,292782332.5,20.43,25.82,11.36,302.08,3.0,230897950.12,8187733.0,9709754.0,194704290.74,,,40529.0,19.04,,,,4.11,788700.0,169220.0,,,19.04,40529.0,,49790.0,209310.0,196.34,6.64,,,94.56,83.94,471399.0,11209868.22,,11.41,94.51,20.79,0.1337,22.77,1.2622,23.78
2020-08-20,12286703.0,285665844.75,20.39,25.92,11.33,298.89,3.0,225983722.5,7966748.0,9719730.0,185226891.0,,,16292.0,4.13,,,,5.91,185906.0,238964.0,,,4.13,16292.0,,1687.0,175930.0,189.5,5.68,,,93.6,81.89,545166.0,12675109.5,,13.01,93.58,20.47,0.1301,22.28,1.263,23.25
2020-08-21,11993962.0,278139978.78,19.9,25.31,11.06,285.77,3.0,217963598.46,7841235.0,9399034.0,181838239.65,,,25159.0,0.0,,,,5.31,82058.0,183318.0,,,0.0,25159.0,,32646.0,402754.0,182.58,11.38,,,92.3,80.59,653748.0,15160416.12,,15.31,92.27,20.06,0.1335,23.27,1.2326,23.19
2020-08-24,12025997.0,281528589.77,19.96,25.28,11.09,285.5,3.0,220518548.04,7871595.0,9419844.0,184274038.95,,,31275.0,2.02,,3900.0,,0.73,95818.0,30415.0,,,2.02,31275.0,0.09,29500.0,78908.0,182.57,2.1,,,91.82,80.92,701301.0,16417456.41,,16.44,91.74,19.89,0.1328,23.15,1.2362,23.41
2020-08-25,11882408.0,274008328.48,19.72,25.02,10.96,283.84,3.0,213475690.12,7741531.0,9257402.0,178519704.86,,,58235.0,2.94,,,,4.91,96537.0,220717.0,,,2.94,58235.0,,32418.0,258979.0,180.96,5.9,,,92.15,79.72,659582.0,15209960.92,,15.46,92.13,19.72,0.1344,23.86,1.2236,23.06
2020-08-26,12028900.0,280032792.0,19.96,25.34,11.09,284.12,3.0,218081010.48,7819106.0,9367741.0,182028787.68,,,135510.0,2.34,,,,1.68,120339.0,60542.0,,,2.34,135510.0,,2607.0,10000.0,180.34,1.13,,,92.59,80.44,626069.0,14574886.32,,14.6,92.51,19.92,0.1334,23.43,1.2375,23.28
2020-08-27,12050873.0,271265151.23,20.0,25.22,11.11,286.2,3.0,211190643.31,7813303.0,9382081.0,175877450.53,,,76019.0,1.79,,,,3.21,64538.0,139522.0,,,1.79,76019.0,,57700.0,50198.0,181.62,0.51,,,94.41,80.5,462578.0,10412630.78,,10.79,94.39,19.65,0.1326,23.4,1.2416,22.51
2020-08-28,12102178.0,274235353.48,20.08,25.6,11.16,278.32,3.0,213907590.16,7811130.0,9439876.0,177000205.8,,,109574.0,0.71,,120000.0,,3.29,68202.0,114266.0,,,0.71,109574.0,2.79,2519.0,130407.0,175.27,6.74,,,94.53,80.21,451924.0,10240597.84,,10.3,94.45,19.42,0.1278,22.53,1.2428,22.66
