,CW8 FP Equity_DX_SI_QTY,CW8 FP Equity_DX_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CW8 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CW8 FP Equity_DX_SI_MV,CW8 FP Equity_DX_DSS,CW8 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SUPPLY_SI_QTY,CW8 FP Equity_DX_BROKER_SI_QTY,CW8 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CW8 FP Equity_DX_BROKER_SI_MV_NEW_x,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CW8 FP Equity_DX_BROKER_SI_MV_INC_x,CW8 FP Equity_DX_BROKER_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_NEW,CW8 FP Equity_DX_SUPPLY_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_QTY_INC,CW8 FP Equity_DX_SUPPLY_SI_QTY_DEC,CW8 FP Equity_DX_BROKER_SI_MV_NEW_y,CW8 FP Equity_DX_BROKER_SI_MV_INC_y,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CW8 FP Equity_DX_BROKER_SI_MV_ADD,CW8 FP Equity_DX_SUPPLY_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_DEC,CW8 FP Equity_DX_SUPPLY_SI_MV,CW8 FP Equity_DX_BROKER_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_MV_RMV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CW8 FP Equity_DX_UTILIZATION_QUANTITY,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CW8 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_MV,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CW8 FP Equity_DX_BROKER_SI_CON_RATIO,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CW8 FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-11-20,5000.0,1521850.0,0.84,0.14,1.52,,760925.0,2500.0,2500.0,760925.0,,,,,,,,,,,,,,,0.76,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2019-11-21,5000.0,1514648.5,0.87,0.14,1.52,,757324.25,2500.0,2500.0,757324.25,,,,,,,,,,,,,,,0.76,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2019-11-22,5000.0,1521493.5,0.84,0.14,1.52,,760746.75,2500.0,2500.0,760746.75,,,,,,,,,,,,,,,0.76,,,100.0,86.96,0.0,0.0,0.0,100.0,49.89,0.5,50.11,1.7391
2019-11-25,5000.0,1537352.0,0.91,0.14,1.52,,768676.0,2500.0,2500.0,768676.0,,,,,,,,,,,,,,,0.76,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2019-11-26,5000.0,1539028.0,0.84,0.14,1.54,,769514.0,2500.0,2500.0,769514.0,,,,,,,,,,,,,,,0.77,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2019-11-27,2500.0,773288.5,0.39,0.07,0.77,,773288.5,0.0,2500.0,0.0,,,,,,0.77,,2500.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,6.6667
2019-11-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2500.0,0.0,0.77,,0.0,0.0,375.0,115952.48,0.04,0.0,,0.0,,0.0
2019-11-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,115437.38,0.04,0.0,,0.0,,0.0
2019-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,113540.85,0.04,0.0,,0.0,,0.0
2019-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,112556.96,0.04,0.0,,0.0,,0.0
2019-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,113960.85,0.04,0.0,,0.0,,0.0
2019-12-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,113622.56,0.04,0.0,,0.0,,0.0
2019-12-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,115451.25,0.04,0.0,,0.0,,0.0
2019-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,115029.79,0.04,0.0,,0.0,,0.0
2019-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,114616.69,0.04,0.0,,0.0,,0.0
2019-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,114630.79,0.04,0.0,,0.0,,0.0
2019-12-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,115124.93,0.04,0.0,,0.0,,0.0
2019-12-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,115371.49,0.04,0.0,,0.0,,0.0
2019-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,116529.38,0.04,0.0,,0.0,,0.0
2019-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,116206.65,0.04,0.0,,0.0,,0.0
2019-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,116527.35,0.04,0.0,,0.0,,0.0
2019-12-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,116688.71,0.04,0.0,,0.0,,0.0
2019-12-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,117735.49,0.04,0.0,,0.0,,0.0
2019-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,117600.0,0.04,0.0,,0.0,,0.0
2019-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,117736.8,0.04,0.0,,0.0,,0.0
2019-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,117736.8,0.04,0.0,,0.0,,0.0
2019-12-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,117736.8,0.04,0.0,,0.0,,0.0
2019-12-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,117579.23,0.04,0.0,,0.0,,0.0
2019-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,116379.45,0.04,0.0,,0.0,,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,116002.99,0.04,0.0,,0.0,,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,135.0,41761.08,0.04,0.0,,0.0,,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1283.0,401750.92,0.32,0.0,,0.0,,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1283.0,401737.71,0.32,0.0,,0.0,,0.0
2020-01-06,5000.0,1561485.0,0.32,0.14,1.57,,780742.5,2500.0,2500.0,780742.5,,,,2500.0,,,,,,,,0.78,2500.0,,0.78,,,100.0,66.09,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.3217
2020-01-07,5000.0,1570077.5,0.32,0.14,1.56,,785038.75,2500.0,2500.0,785038.75,,,,,,,,,,,,,,,0.78,,,100.0,66.09,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.3217
2020-01-08,5000.0,1572702.0,0.32,0.14,1.57,,786351.0,2500.0,2500.0,786351.0,,,,,,,,,,,,,,,0.78,,,100.0,66.09,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.3217
2020-01-09,5000.0,1586623.0,0.32,0.14,1.57,,793311.5,2500.0,2500.0,793311.5,,,,,,,,,,,,,,,0.79,,,100.0,66.09,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.3217
2020-01-10,5000.0,1585424.5,0.32,0.14,1.59,,792712.25,2500.0,2500.0,792712.25,,,,,,,,,,,,,,,0.79,,,100.0,66.09,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.3217
2020-01-13,5000.0,1583292.0,0.33,0.14,1.58,,791646.0,2500.0,2500.0,791646.0,,,,,,,,,,,,,,,0.79,,,100.0,66.09,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.3217
2020-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.79,,2500.0,,,,,,2500.0,0.0,0.79,,0.0,0.0,1283.0,407948.84,0.32,0.0,,0.0,,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,1283.0,408020.17,0.33,0.0,,0.0,,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,119696.7,0.04,0.0,,0.0,,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,120739.46,0.04,0.0,,0.0,,0.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,120876.26,0.04,0.0,,0.0,,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,120690.71,0.04,0.0,,0.0,,0.0
2020-01-22,3000.0,967311.0,0.17,0.09,0.97,,483655.5,1500.0,1500.0,483655.5,,,,1500.0,,,,,,,,0.48,1500.0,,0.48,,,100.0,80.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.6
2020-01-23,5000.0,1606700.5,0.28,0.14,1.61,,803350.25,2500.0,2500.0,803350.25,,1000.0,0.32,,,,1000.0,,,0.32,1000.0,,,,0.81,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2020-01-24,5000.0,1614066.5,0.28,0.14,1.61,,807033.25,2500.0,2500.0,807033.25,,,,,,,,,,,,,,,0.8,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2020-01-27,5000.0,1579050.0,0.33,0.14,1.61,,789525.0,2500.0,2500.0,789525.0,,,,,,,,,,,,,,,0.81,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2020-01-28,5000.0,1597292.5,0.41,0.14,1.58,,798646.25,2500.0,2500.0,798646.25,,,,,,,,,,,,,,,0.79,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2020-01-29,5000.0,1601019.0,0.41,0.14,1.6,,800509.5,2500.0,2500.0,800509.5,,,,,,,,,,,,,,,0.8,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2020-01-30,5000.0,1583287.5,0.41,0.14,1.6,,791643.75,2500.0,2500.0,791643.75,,,,,,,,,,,,,,,0.8,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2020-01-31,5000.0,1566500.0,0.35,0.14,1.58,,783250.0,2500.0,2500.0,783250.0,,,,,,,,,,,,,,,0.79,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2020-02-03,5000.0,1574237.0,0.34,0.14,1.57,,787118.5,2500.0,2500.0,787118.5,,,,,,,,,,,,,,,0.78,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2020-02-04,5000.0,1603488.5,0.39,0.14,1.58,,801744.25,2500.0,2500.0,801744.25,,,,,,,,,,,,,,,0.79,,,100.0,86.96,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.7391
2020-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.79,,2500.0,,,,,,2500.0,0.0,0.79,,0.0,0.0,375.0,121311.6,0.04,0.0,,0.0,,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,122269.54,0.04,0.0,,0.0,,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,122203.2,0.04,0.0,,0.0,,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,122523.56,0.04,0.0,,0.0,,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,123421.01,0.04,0.0,,0.0,,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,124140.94,0.04,0.0,,0.0,,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,375.0,124551.41,0.04,0.0,,0.0,,0.0
2020-02-14,5600.0,1859760.0,0.38,0.15,1.86,,1859760.0,0.0,5600.0,0.0,,,,5600.0,,,,,,,,1.86,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,14.9333
2020-02-17,5600.0,1865877.44,0.37,0.15,1.86,,1865877.44,0.0,5600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,14.9333
2020-02-18,5600.0,1853471.76,0.37,0.15,1.86,,1853471.76,0.0,5600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,14.9333
2020-02-19,7600.0,2541820.0,0.51,0.21,2.52,,2541820.0,1600.0,7600.0,535120.0,,,0.65,,,,2000.0,,,0.65,,,1600.0,,0.53,,,100.0,44.76,0.0,0.0,0.0,100.0,,1.0,100.0,2.1259
2020-02-20,7600.0,2515992.92,0.51,0.21,2.54,,2515992.92,1600.0,7600.0,529682.72,,,,,,,,,,,,,,,0.53,,,100.0,44.76,0.0,0.0,0.0,100.0,,1.0,100.0,2.1259
2020-02-21,2000.0,656786.4,0.14,0.05,0.66,,656786.4,1600.0,2000.0,525429.12,,,,,,,,,,,,,,5600.0,0.53,1.86,,100.0,44.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.5594
2020-02-24,2000.0,635613.4,0.14,0.05,0.66,,635613.4,1600.0,2000.0,508490.72,,,,,,,,,,,,,,,0.52,,,100.0,44.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.5594
2020-02-25,2000.0,624917.2,0.14,0.05,0.63,,624917.2,1600.0,2000.0,499933.76,,,,,,,,,,,,,,,0.51,,,100.0,44.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.5594
2020-02-26,2000.0,622545.0,0.13,0.05,0.62,,622545.0,1600.0,2000.0,498036.0,,,,,,,,,,,,,,,0.5,,,100.0,44.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.5594
2020-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.5,,1600.0,,,,,,2000.0,0.0,0.62,,0.0,0.0,325.0,96565.07,0.04,0.0,,0.0,,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,695.0,198667.84,0.04,0.0,,0.0,,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,695.0,200679.72,0.04,0.0,,0.0,,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,695.0,203231.9,0.04,0.0,,0.0,,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,695.0,204781.82,0.04,0.0,,0.0,,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,585.0,171328.95,0.01,0.0,,0.0,,0.0
2020-03-06,1000.0,280551.4,0.07,0.03,0.29,,140275.7,500.0,500.0,140275.7,,,,500.0,,,,,,,,0.15,500.0,,0.15,,,100.0,31.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.6309
2020-03-09,600.0,157806.18,0.04,0.02,0.17,,157806.18,500.0,600.0,131505.15,,,0.02,,,,100.0,,,0.02,,,,,0.14,,,100.0,31.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3785
2020-03-10,600.0,156190.08,0.04,0.02,0.16,,156190.08,500.0,600.0,130158.4,,,,,,,,,,,,,,,0.13,,,100.0,31.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3785
2020-03-11,544.0,141510.72,0.04,0.02,0.14,,141510.72,500.0,544.0,130065.0,,,,,,,,,,,,,,56.0,0.13,0.02,,100.0,31.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.3432
2020-03-12,1000.0,238630.0,0.06,0.03,0.26,,119315.0,500.0,500.0,119315.0,,,,,,,,,,,,,,44.0,0.13,0.01,,100.0,31.55,0.0,0.0,0.0,100.0,,1.0,100.0,0.6309
2020-03-13,1000.0,240681.3,0.07,0.03,0.25,,120340.65,500.0,500.0,120340.65,,,,,,,,,,,,,,,0.12,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.641
2020-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.12,,500.0,,,,,,500.0,0.0,0.13,,0.0,0.0,560.0,129903.2,0.0,0.0,,0.0,,0.0
2020-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,560.0,133107.41,0.0,0.0,,0.0,,0.0
2020-03-18,600.0,137463.9,0.04,0.02,0.14,,137463.9,600.0,600.0,137463.9,,,,600.0,,,,,,,,0.14,600.0,,0.14,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-03-19,600.0,141005.4,0.04,0.02,0.14,,141005.4,600.0,600.0,141005.4,,,,,,,,,,,,,,,0.14,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-03-20,600.0,141149.94,0.05,0.02,0.14,,141149.94,600.0,600.0,141149.94,,,,,,,,,,,,,,,0.14,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-03-23,600.0,133212.24,0.05,0.02,0.14,,133212.24,600.0,600.0,133212.24,,,,,,,,,,,,,,,0.14,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-03-24,600.0,144164.64,0.05,0.02,0.14,,144164.64,600.0,600.0,144164.64,,,,,,,,,,,,,,,0.13,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-03-25,600.0,148377.3,0.05,0.02,0.14,,148377.3,600.0,600.0,148377.3,,,,,,,,,,,,,,,0.14,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-03-26,600.0,151062.54,0.04,0.02,0.15,,151062.54,600.0,600.0,151062.54,,,,,,,,,,,,,,,0.15,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-03-27,600.0,147900.0,0.04,0.02,0.15,,147900.0,600.0,600.0,147900.0,,,,,,,,,,,,,,,0.15,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-03-30,600.0,150287.88,0.04,0.02,0.15,,150287.88,600.0,600.0,150287.88,,,,,,,,,,,,,,,0.15,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-03-31,600.0,152988.0,0.04,0.02,0.15,,152988.0,600.0,600.0,152988.0,,,,,,,,,,,,,,,0.15,,,100.0,34.09,0.0,0.0,0.0,100.0,,1.0,100.0,0.3409
2020-04-01,500.0,122157.9,0.03,0.01,0.13,,122157.9,500.0,500.0,122157.9,,,,,,0.02,,100.0,,,,,,100.0,0.13,0.02,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3205
2020-04-02,500.0,123016.75,0.03,0.01,0.12,,123016.75,500.0,500.0,123016.75,,,,,,,,,,,,,,,0.12,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3205
2020-04-03,500.0,122735.65,0.03,0.01,0.12,,122735.65,500.0,500.0,122735.65,,,,,,,,,,,,,,,0.12,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3205
2020-04-06,4600.0,1175254.0,0.24,0.13,1.13,,1175254.0,500.0,4600.0,127745.0,,,1.0,,,,4100.0,,,1.0,,,,,0.12,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,2.9487
2020-04-07,4600.0,1211378.72,0.24,0.13,1.18,,1211378.72,500.0,4600.0,131671.6,,,,,,,,,,,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,2.9487
2020-04-08,4600.0,1212380.14,0.23,0.13,1.21,,1212380.14,500.0,4600.0,131780.45,,,,,,,,,,,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,2.9487
2020-04-09,4600.0,1235198.9,0.23,0.13,1.21,,1235198.9,500.0,4600.0,134260.75,,,,,,,,,,,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,2.9487
2020-04-10,4600.0,1235198.9,0.22,0.13,1.23,,1235198.9,500.0,4600.0,134260.75,,,,,,,,,,,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,2.9487
2020-04-13,4600.0,1235198.9,0.22,0.13,1.24,,1235198.9,500.0,4600.0,134260.75,,,,,,,,,,,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,2.9487
2020-04-14,4600.0,1243380.0,0.22,0.13,1.24,,1243380.0,500.0,4600.0,135150.0,,,,,,,,,,,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,2.9487
2020-04-15,500.0,133139.95,0.02,0.01,0.14,,133139.95,500.0,500.0,133139.95,,,,,,,,,,,,,,4100.0,0.14,1.11,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3205
2020-04-16,500.0,134366.55,0.02,0.01,0.13,,134366.55,500.0,500.0,134366.55,,,,,,,,,,,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3205
2020-04-17,500.0,136434.55,0.02,0.01,0.13,,136434.55,500.0,500.0,136434.55,,,,,,,,,,,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3205
2020-04-20,500.0,137500.0,0.02,0.01,0.14,,137500.0,500.0,500.0,137500.0,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3205
2020-04-21,500.0,132179.4,0.02,0.01,0.14,,132179.4,500.0,500.0,132179.4,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,0.3205
2020-04-22,8600.0,2324647.94,0.44,0.24,2.27,,2324647.94,500.0,8600.0,135153.95,,,2.14,,,,8100.0,,,2.14,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-04-23,8600.0,2353635.96,0.44,0.24,2.32,,2353635.96,500.0,8600.0,136839.3,,,,,,,,,,,,,,,0.13,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-04-24,8600.0,2331876.24,0.44,0.24,2.36,,2331876.24,500.0,8600.0,135574.2,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-04-27,8600.0,2385857.58,0.46,0.24,2.33,,2385857.58,500.0,8600.0,138712.65,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-04-28,8600.0,2403871.14,0.47,0.24,2.38,,2403871.14,500.0,8600.0,139759.95,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-04-29,8600.0,2445752.28,0.46,0.24,2.41,,2445752.28,500.0,8600.0,142194.9,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-04-30,8600.0,2401513.88,0.47,0.24,2.45,,2401513.88,500.0,8600.0,139622.9,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-05-01,8600.0,2401513.88,0.46,0.24,2.4,,2401513.88,500.0,8600.0,139622.9,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-05-04,8600.0,2327146.24,0.46,0.24,2.4,,2327146.24,500.0,8600.0,135299.2,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-05-05,8600.0,2399440.42,0.45,0.24,2.33,,2399440.42,500.0,8600.0,139502.35,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
2020-05-06,8600.0,2387980.92,0.43,0.24,2.4,,2387980.92,500.0,8600.0,138836.1,,,,,,,,,,,,,,,0.14,,,100.0,32.05,0.0,0.0,0.0,100.0,,1.0,100.0,5.5128
