,ALGEV FP Equity_DX_SI_QTY,ALGEV FP Equity_DX_SHORT_INTEREST_VALUE,ALGEV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGEV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGEV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGEV FP Equity_DX_SI_MV,ALGEV FP Equity_DX_DSS,ALGEV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGEV FP Equity_DX_SUPPLY_SI_QTY,ALGEV FP Equity_DX_BROKER_SI_QTY,ALGEV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGEV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGEV FP Equity_DX_BROKER_SI_MV_INC_x,ALGEV FP Equity_DX_BROKER_SI_QTY_ADD,ALGEV FP Equity_DX_SUPPLY_SI_MV_DEC,ALGEV FP Equity_DX_BROKER_SI_QTY_INC,ALGEV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGEV FP Equity_DX_BROKER_SI_MV_INC_y,ALGEV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGEV FP Equity_DX_BROKER_SI_MV_ADD,ALGEV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGEV FP Equity_DX_BROKER_SI_QTY_DEC,ALGEV FP Equity_DX_SUPPLY_SI_MV,ALGEV FP Equity_DX_BROKER_SI_MV_DEC,ALGEV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGEV FP Equity_DX_UTILIZATION_QUANTITY,ALGEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGEV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGEV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGEV FP Equity_DX_BROKER_SI_CON_RATIO,ALGEV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGEV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALGEV FP Equity_PX_LAST
1992-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1992-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1992-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1992-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1992-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1992-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7672
1992-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1992-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1992-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7672
1992-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4623
1992-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6021
1992-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8216
1992-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0224
1992-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9796
1992-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9306
1992-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7782
1992-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.8816
1992-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6257
1992-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9306
1992-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4733
1992-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.4061
1992-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0341
1992-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1684
1992-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1836
1992-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5738
1993-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3669
1993-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4496
1993-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4496
1993-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2819
1993-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7727
1993-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5349
1993-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7727
1993-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7727
1993-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5349
1993-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2819
1993-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5349
1993-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5349
1993-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2972
1993-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2972
1993-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9433
1993-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1904
1993-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7727
1993-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7727
1993-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7727
1993-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3153
1993-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3153
1993-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3153
1993-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3153
1993-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3306
1993-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7727
1993-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3153
1993-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7727
1993-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6021
1993-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0776
1993-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1538
1993-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3825
1993-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4496
1993-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3643
1993-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2605
1993-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2757
1993-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1265
1993-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5476
1993-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1265
1993-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4282
1993-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1265
1993-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1265
1993-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3825
1993-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6021
1993-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.9526
1993-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2427
1993-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0721
1993-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.377
1993-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1993-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6819
1993-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6819
1993-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6819
1993-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
1993-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1392
1993-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.377
1993-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.377
1993-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1392
1993-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1993-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8343
1993-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6819
1993-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8343
1993-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9378
1993-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5294
1993-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5294
1993-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.651
1993-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9686
1993-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.651
1993-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.834
1993-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9559
1993-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4133
1993-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1755
1993-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.9559
1993-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1755
1993-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1755
1993-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1084
1993-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4438
1993-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.651
1993-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1084
1993-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1084
1993-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4133
1993-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.3461
1993-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5168
1993-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4133
1993-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4133
1993-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2608
1993-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4133
1993-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4133
1993-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4133
1993-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9196
1993-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9196
1993-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1755
1993-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2518
1993-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6329
1993-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4804
1993-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9378
1993-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
1993-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
1993-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1755
1993-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4133
1993-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9378
1993-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1664
1993-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.014
1993-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9378
1993-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.014
1993-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2427
1993-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2427
1993-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1054
1993-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1207
1993-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3951
1993-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5476
1993-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4804
1993-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4956
1993-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6819
1993-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5294
1993-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
1993-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2245
1993-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9868
1993-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.749
1993-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5112
1993-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.1392
1993-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8161
1993-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0357
1994-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.847
1994-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3714
1994-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.8833
1994-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.798
1994-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0847
1994-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9994
1994-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5239
1994-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0484
1994-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7253
1994-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2135
1994-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7561
1994-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5184
1994-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3659
1994-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6164
1994-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5619
1994-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.7143
1994-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0192
1994-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4766
1994-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.05
1994-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.8068
1994-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.5327
1994-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9592
1994-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9592
1994-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0082
1994-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.8194
1994-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.1915
1994-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.1062
1994-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6796
1994-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.1062
1994-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8866
1994-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.2949
1994-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.1062
1994-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.2586
1994-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.9719
1994-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0572
1994-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.6851
1994-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.2586
1994-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9537
1994-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.5327
1994-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.1062
1994-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.1062
1994-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0027
1994-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5272
1994-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.9664
1994-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2041
1994-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.5272
1994-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.9664
1994-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7286
1994-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.7776
1994-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.6251
1994-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.1986
1994-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.7776
1994-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.8266
1994-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.8266
1994-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.3021
1994-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.93
1994-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.7776
1994-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.2531
1994-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2041
1994-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.6615
1994-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7286
1994-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.1188
1994-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.3021
1994-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.8447
1994-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7286
1994-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7286
1994-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.2531
1994-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7286
1994-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.509
1994-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7286
1994-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.7776
1994-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.4909
1994-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.4909
1994-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7286
1994-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2041
1994-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.7286
1994-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2041
1994-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2041
1994-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6796
1994-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.4419
1994-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6796
1994-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.9174
1994-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6796
1994-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6796
1994-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.1551
1994-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.4474
1994-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5817
1994-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5817
1994-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.3929
1994-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.1117
1994-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.1117
1994-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.2641
1994-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.9047
1994-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.2641
1994-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9592
1994-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9592
1994-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.9592
1994-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.7215
1994-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.4782
1994-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0753
1994-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.7215
1994-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.3929
1994-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.9719
1994-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.5327
1994-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.2949
