,ALTA FP Equity_DX_SI_QTY,ALTA FP Equity_DX_SHORT_INTEREST_VALUE,ALTA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTA FP Equity_DX_SI_MV,ALTA FP Equity_DX_DSS,ALTA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTA FP Equity_DX_SUPPLY_SI_QTY,ALTA FP Equity_DX_BROKER_SI_QTY,ALTA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTA FP Equity_DX_BROKER_SI_MV_NEW_x,ALTA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTA FP Equity_DX_BROKER_SI_MV_INC_x,ALTA FP Equity_DX_SUPPLY_SI_MV_NEW,ALTA FP Equity_DX_BROKER_SI_QTY_ADD,ALTA FP Equity_DX_BROKER_SI_QTY_NEW,ALTA FP Equity_DX_SUPPLY_SI_MV_DEC,ALTA FP Equity_DX_BROKER_SI_QTY_INC,ALTA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTA FP Equity_DX_BROKER_SI_MV_NEW_y,ALTA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTA FP Equity_DX_BROKER_SI_MV_INC_y,ALTA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTA FP Equity_DX_BROKER_SI_MV_ADD,ALTA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTA FP Equity_DX_BROKER_SI_QTY_DEC,ALTA FP Equity_DX_SUPPLY_SI_MV,ALTA FP Equity_DX_BROKER_SI_MV_DEC,ALTA FP Equity_DX_SUPPLY_SI_MV_RMV,ALTA FP Equity_DX_BROKER_SI_MV_RMV,ALTA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTA FP Equity_DX_UTILIZATION_QUANTITY,ALTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTA FP Equity_DX_BROKER_SI_CON_RATIO,ALTA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTA FP Equity_PX_LAST
2023-05-03,98551.0,11609307.8,2.3,26.54,0.48,11.79,0.0,9774808.4,77627.0,82978.0,9144460.6,,,771.0,0.05,,,,0.02,404.0,119.0,,,0.05,771.0,,384.0,,9.12,,,,16.66,16.66,388219.0,45732198.2,,45.58,16.68,19.69,0.1532,21.8,0.2116,117.8
2023-05-04,98076.0,11553352.8,2.29,27.71,0.48,11.81,0.0,9845370.6,77308.0,83577.0,9106882.4,,,862.0,0.12,,,,0.13,1000.0,1213.0,,,0.12,862.0,,32.0,401.0,9.15,0.05,,,17.0,17.0,377415.0,44459487.0,,44.5,17.06,20.31,0.1563,22.01,0.2157,117.8
2023-05-05,97701.0,11724120.0,2.28,28.58,0.48,11.76,0.0,10009560.0,77203.0,83413.0,9264360.0,,,333.0,0.01,,,,0.06,106.0,438.0,,,0.01,333.0,,,270.0,9.11,0.03,,,16.95,16.95,378305.0,45396600.0,,44.68,16.93,20.64,0.1573,21.95,0.2145,120.0
2023-05-08,97765.0,11594929.0,2.28,27.83,0.48,11.93,0.0,9935477.8,77267.0,83773.0,9163866.2,,,378.0,0.04,,,,0.02,360.0,314.0,,,0.04,378.0,,,,9.29,,,,16.99,16.99,377645.0,44788697.0,,45.18,17.06,20.25,0.1567,22.11,0.2149,118.6
2023-05-09,94604.0,11030826.4,2.21,27.88,0.46,11.43,0.0,9483427.8,76227.0,81333.0,8888068.2,,,42.0,0.0,,,,0.15,28.0,1082.0,,,0.0,42.0,,,2468.0,9.08,0.3,,,16.76,16.76,378581.0,44142544.6,,44.79,16.85,20.78,0.163,22.91,0.208,116.6
2023-05-10,94318.0,11110660.4,2.2,27.63,0.46,11.24,0.0,9322574.2,76054.0,79139.0,8959161.2,,,25.0,,,,,0.03,,198.0,,,,25.0,,,2194.0,8.88,0.27,,,16.73,16.73,378639.0,44603674.2,,44.19,16.74,21.34,0.1642,22.77,0.2074,117.8
2023-05-11,93074.0,11057191.2,2.17,26.58,0.46,11.25,0.0,9559836.0,74903.0,80470.0,8898476.4,,,1139.0,0.22,,,,0.26,1670.0,2290.0,,,0.22,1139.0,,,339.0,8.88,0.04,,,16.5,16.5,379190.0,45047772.0,,44.82,16.53,23.15,0.1746,23.27,0.205,118.8
2023-05-12,92099.0,10720323.6,2.15,26.33,0.45,11.13,0.0,9360306.0,73983.0,80415.0,8611621.2,,,,,,,,0.1,,920.0,,,,,,,55.0,8.84,0.01,,,16.29,16.29,380080.0,44241312.0,,45.04,16.4,23.03,0.1765,23.6,0.2028,116.4
2023-05-15,92208.0,10880544.0,2.15,26.73,0.45,11.01,0.0,9484722.0,74037.0,80379.0,8736366.0,,,490.0,,,,,0.08,,436.0,,,,490.0,,,36.0,8.64,0.0,,,15.97,15.97,389607.0,45973626.0,,45.45,15.97,23.25,0.1763,23.61,0.1989,118.0
2023-05-16,93277.0,11081307.6,2.18,26.0,0.46,11.26,0.0,9430225.2,76106.0,79379.0,9041392.8,,,1592.0,,,,,0.02,,196.0,,,,1592.0,,673.0,1000.0,9.01,0.12,,,16.41,16.41,387802.0,46070877.6,,45.81,16.43,23.07,0.1751,23.25,0.2011,118.8
2023-05-17,94053.0,11023011.6,2.2,26.14,0.46,11.36,0.0,9240282.4,76882.0,78842.0,9010570.4,,,1061.0,,,,,0.06,,537.0,,,,1061.0,,252.0,537.0,9.16,0.07,,,16.57,16.57,387045.0,45361674.0,,45.87,16.65,22.73,0.1738,23.05,0.2027,117.2
2023-05-18,93294.0,10747468.8,2.18,26.0,0.46,11.14,0.0,8998387.2,76151.0,78111.0,8772595.2,,,,0.04,,,,0.14,369.0,1100.0,,,0.04,,,369.0,1100.0,8.97,0.17,,,16.42,16.42,387727.0,44666150.4,,45.34,16.52,21.65,0.1713,23.27,0.2011,115.2
2023-05-19,92949.0,10651955.4,2.17,27.01,0.46,10.9,0.0,8911983.6,75806.0,77766.0,8687367.6,,,,,,,,0.04,,345.0,,,,,,,345.0,8.74,0.04,,,16.35,16.35,387812.0,44443255.2,,44.55,16.4,22.04,0.1725,23.22,0.2005,114.6
2023-05-22,96252.0,11088230.4,2.25,28.08,0.47,11.29,0.0,9243878.4,78109.0,80242.0,8998156.8,,,1163.0,0.11,,1525.0,,0.01,1000.0,49.0,,,0.11,1163.0,0.19,1189.0,49.0,8.97,0.01,,,16.85,16.85,385481.0,44407411.2,,44.16,16.88,21.25,0.1638,22.52,0.2076,115.2
2023-05-23,96285.0,11265345.0,2.25,27.53,0.47,11.35,0.0,9296118.0,78677.0,79454.0,9205209.0,,,608.0,,,,,0.03,,253.0,,,,608.0,,213.0,788.0,9.12,0.1,,,16.97,16.97,384811.0,45022887.0,,44.5,17.0,21.24,0.1628,21.93,0.2077,117.0
2023-05-24,95980.0,11152876.0,2.24,27.4,0.47,11.45,0.0,9184331.8,78787.0,79039.0,9155049.4,,,,,,110.0,,,,,,,,,0.01,110.0,525.0,9.25,0.06,,,17.0,17.0,384802.0,44713992.4,,44.97,17.07,21.38,0.1641,22.0,0.207,116.2
2023-05-25,96672.0,11233286.4,2.26,28.62,0.47,11.48,0.0,9244174.8,78870.0,79554.0,9164694.0,,,675.0,0.09,,,,0.11,753.0,918.0,,,0.09,675.0,,326.0,238.0,9.21,0.03,,,17.02,17.02,384571.0,44687150.2,,44.72,17.07,21.01,0.1635,22.37,0.2086,116.2
2023-05-26,95871.0,11216907.0,2.24,28.21,0.47,11.4,0.0,9198774.0,79364.0,78622.0,9285588.0,,,1042.0,,,,,0.11,,955.0,,,,1042.0,,407.0,932.0,9.25,0.11,,,17.12,17.12,384100.0,44939700.0,,44.69,17.15,21.31,0.1654,22.58,0.2069,117.0
2023-05-29,95871.0,11312778.0,2.24,28.25,0.47,11.44,0.0,9277396.0,79208.0,78622.0,9346544.0,,,,,,,,0.02,,156.0,,,,,,,,9.3,,,,17.09,17.09,384366.0,45355188.0,,45.0,17.12,21.23,0.1651,22.54,0.2068,118.0
2023-05-30,95460.0,11111544.0,2.23,28.56,0.47,11.46,0.0,9215737.2,78206.0,79173.0,9103178.4,,,,0.1,,,,0.12,707.0,1002.0,,,0.1,,,,156.0,9.23,0.02,,,16.86,16.86,385729.0,44898855.6,,45.31,16.92,21.38,0.1655,22.61,0.2058,116.4
2023-05-31,97564.0,11512552.0,2.28,29.19,0.48,11.63,0.0,9584550.0,79816.0,81225.0,9418288.0,,,1482.0,0.24,,,,0.1,2052.0,809.0,,,0.24,1482.0,,937.0,,9.34,,,,17.21,17.21,384070.0,45320260.0,,44.88,17.23,20.78,0.1595,22.13,0.2103,118.0
2023-06-01,96598.0,11398564.0,2.26,27.91,0.47,11.56,0.0,9430796.0,79841.0,79922.0,9421238.0,,,970.0,,,,,0.2,,1754.0,,,,970.0,,809.0,1303.0,9.39,0.17,,,17.23,17.23,383600.0,45264800.0,,45.08,17.24,21.19,0.1625,22.27,0.2084,118.0
2023-06-02,96350.0,11465650.0,2.25,27.53,0.47,11.63,0.0,9342214.0,78213.0,78506.0,9307347.0,,,792.0,0.12,,,,0.28,939.0,2420.0,,,0.12,792.0,,,2355.0,9.28,0.28,,,16.86,16.86,385769.0,45906511.0,,45.62,16.9,20.16,0.1602,22.4,0.2077,119.0
2023-06-05,93534.0,11130546.0,2.18,25.81,0.46,11.36,0.0,9002112.0,76432.0,75648.0,9095408.0,,,321.0,0.04,,,,0.25,321.0,2102.0,,,0.04,321.0,,,3179.0,9.12,0.36,,,16.47,16.47,387562.0,46119878.0,,46.12,16.52,20.74,0.162,23.08,0.2016,119.0
2023-06-06,95168.0,11401126.4,2.22,26.58,0.47,11.6,0.0,9412566.2,77353.0,78569.0,9266889.4,,,4508.0,0.78,,1500.0,,0.52,6149.0,4335.0,,,0.78,4508.0,0.18,748.0,4728.0,9.24,0.56,,,16.58,16.58,389105.0,46614779.0,,46.38,16.62,20.33,0.1456,22.13,0.204,119.8
2023-06-07,89582.0,10642341.6,2.09,24.76,0.44,10.97,0.0,8701387.2,78689.0,73244.0,9348253.2,,,830.0,,,,,0.25,,2199.0,,,,830.0,,2705.0,5325.0,9.44,0.63,,,16.89,16.89,387217.0,46001379.6,,46.33,16.93,20.07,0.1481,21.62,0.1923,118.8
2023-06-08,90354.0,10824409.2,2.11,24.87,0.44,10.94,0.0,8803503.0,79883.0,73485.0,9569983.4,,,1413.0,0.05,,,,0.03,663.0,219.0,,,0.05,1413.0,,,422.0,9.47,0.05,,,17.18,17.18,385091.0,46133901.8,,45.65,17.19,20.61,0.1494,21.39,0.1943,119.8
2023-06-09,114856.0,12680109.02,2.68,31.92,0.56,13.97,0.0,7320186.22,82972.0,66306.0,9160113.58,,,3575.0,0.55,,,,0.35,4400.0,3024.0,,,0.55,3575.0,,2538.0,11579.0,9.98,1.42,,,17.76,17.76,384098.0,42404441.32,,46.04,17.81,16.89,0.1502,25.27,0.2459,120.4
2023-06-12,80887.0,8590199.4,1.89,21.03,0.4,9.76,0.0,6203991.6,66276.0,58418.0,7038511.2,,,,0.4,,,,2.03,3153.0,16696.0,,,0.4,,,,11041.0,7.95,1.38,,,14.22,14.22,399881.0,42467362.2,,47.79,14.27,16.98,0.1403,22.23,0.1735,106.2
2023-06-13,87813.0,9009613.8,2.05,21.86,0.43,9.49,0.0,5904527.4,65412.0,57549.0,6711271.2,,,,,,,,0.14,,864.0,,,,,,,869.0,6.95,0.11,,,14.03,14.03,400955.0,41137983.0,,42.37,14.1,15.41,0.1358,20.15,0.1883,102.6
2023-06-14,79661.0,8205083.0,1.86,19.33,0.39,8.38,0.0,5929195.0,60276.0,57565.0,6208428.0,,,912.0,,,16.0,,0.65,,6064.0,,,,912.0,0.0,16.0,,6.21,,,,12.92,12.92,406126.0,41830978.0,,41.6,12.99,16.92,0.1519,21.94,0.1708,103.0
2023-06-15,81489.0,8393367.0,1.9,19.26,0.4,8.57,0.0,6341298.0,62277.0,61566.0,6414531.0,,,2810.0,0.41,,,,0.08,4001.0,809.0,,,0.41,2810.0,,,,6.41,,,,13.31,13.31,405624.0,41779272.0,,41.62,13.35,16.56,0.1466,21.45,0.1742,103.0
2023-06-16,76212.0,7987017.6,1.78,17.81,0.37,8.07,0.0,6144948.0,55850.0,58635.0,5853080.0,,,,,,101.0,,0.73,,7214.0,,,,,0.01,787.0,3032.0,5.79,0.31,,,11.94,11.94,412091.0,43187136.8,,42.43,12.02,17.58,0.1584,22.97,0.1629,104.8
2023-06-19,76039.0,7877640.4,1.78,17.29,0.37,8.14,0.0,6074586.0,55677.0,58635.0,5768137.2,,,,,,,,0.02,,173.0,,,,,,,,5.87,,,,11.9,11.9,412088.0,42692316.8,,43.12,11.98,17.72,0.1586,23.0,0.1626,103.6
2023-06-20,78303.0,8190493.8,1.83,17.47,0.38,8.36,0.0,6204349.0,56408.0,59315.0,5900276.8,,,1674.0,0.13,,,,0.13,959.0,1118.0,,,0.13,1674.0,,175.0,279.0,5.89,0.03,,,12.05,12.05,411543.0,43047397.8,,42.65,12.13,17.39,0.1579,21.97,0.1673,104.6
2023-06-21,77814.0,7983716.4,1.82,17.33,0.38,8.32,0.0,6125733.0,55519.0,59705.0,5696249.4,,,,0.04,,91.0,,0.11,400.0,980.0,,,0.04,,0.01,91.0,101.0,5.81,0.01,,,11.81,11.81,414694.0,42547604.4,,43.15,11.87,17.26,0.1578,22.19,0.1655,102.6
2023-06-22,77568.0,7927449.6,1.81,18.14,0.38,8.22,0.0,5939761.8,56289.0,58119.0,5752735.8,,,438.0,,,,,0.11,,982.0,,,,438.0,,1314.0,1586.0,5.81,0.2,,,11.97,11.97,414094.0,42320406.8,,42.44,12.05,17.48,0.1536,22.2,0.1649,102.2
2023-06-23,75327.0,7608027.0,1.76,17.51,0.37,7.99,0.0,5867191.0,54948.0,58091.0,5549748.0,,,900.0,,,63.0,,0.23,,2241.0,,,,900.0,0.01,,91.0,5.67,0.01,,,11.81,11.81,410469.0,41457369.0,,41.98,11.9,18.03,0.1604,22.83,0.1618,101.0
2023-06-26,85573.0,8608643.8,2.0,19.65,0.42,8.93,0.0,6874702.2,61692.0,68337.0,6206215.2,,,880.0,0.33,,6940.0,,0.02,3306.0,196.0,,,0.33,880.0,0.71,6060.0,,6.26,,,,13.11,13.11,408961.0,41141476.6,,41.21,13.19,18.47,0.1439,20.44,0.1818,100.6
2023-06-27,77719.0,7678637.2,1.82,18.42,0.38,8.07,0.0,5755495.2,55420.0,58254.0,5475496.0,,,1128.0,,,1020.0,,0.87,,8640.0,,,,1128.0,0.1,1240.0,11103.0,5.59,1.15,,,11.87,11.87,411303.0,40636736.4,,41.22,11.95,20.36,0.1579,22.48,0.1665,98.8
2023-06-28,77325.0,7763430.0,1.81,18.09,0.38,7.92,0.0,5785148.4,57235.0,57621.0,5746394.0,,,427.0,,,2469.0,,0.12,,1156.0,,,,427.0,0.26,2544.0,3102.0,5.71,0.39,,,12.27,12.27,409181.0,41081772.4,,40.5,12.37,17.27,0.1514,22.67,0.1658,100.4
2023-06-29,69089.0,6901991.1,1.61,15.99,0.34,7.14,0.0,4616978.4,57168.0,46216.0,5711083.2,,,3435.0,,,,,0.35,,3636.0,,,,3435.0,,134.0,11405.0,5.79,1.14,,,12.34,12.34,406075.0,40566892.5,,40.77,12.44,23.05,0.183,25.58,0.1491,99.9
2023-06-30,68976.0,7007961.6,1.61,15.84,0.34,7.1,0.0,4807915.2,53575.0,47322.0,5443220.0,,,,0.29,,,,0.36,2797.0,3593.0,,,0.29,,,,1691.0,5.38,0.18,,,11.58,11.58,409033.0,41557752.8,,40.83,11.65,22.66,0.1883,25.41,0.1491,101.6
2023-07-03,70747.0,7258642.2,1.65,16.08,0.35,7.38,0.0,4922337.6,55670.0,47976.0,5711742.0,,,1547.0,0.08,,,,0.09,690.0,891.0,,,0.08,1547.0,,1439.0,36.0,5.7,0.0,,,11.21,11.21,441156.0,45262605.6,,44.81,11.28,23.37,0.1869,25.24,0.1424,102.6
2023-07-04,70996.0,7369384.8,1.54,16.29,0.34,7.49,0.0,5041254.6,55310.0,48567.0,5741178.0,,,472.0,0.07,,,,0.08,591.0,832.0,,,0.07,472.0,,,,5.73,,,,11.08,11.08,443807.0,46067166.6,,45.57,11.17,23.67,0.1889,25.45,0.1422,103.8
2023-07-05,71975.0,7514190.0,1.55,16.05,0.35,7.67,0.0,5190559.2,55768.0,49718.0,5822179.2,,,1067.0,0.23,,,,0.13,2045.0,1360.0,,,0.23,1067.0,,751.0,894.0,5.84,0.1,,,11.05,11.05,448983.0,46873825.2,,46.65,11.13,23.37,0.1914,25.16,0.1426,104.4
2023-07-06,73084.0,7513035.2,1.57,16.07,0.35,7.78,0.0,5099805.2,56686.0,49609.0,5827320.8,,,1433.0,0.11,,5.0,,0.05,1046.0,515.0,,,0.11,1433.0,0.0,,1160.0,5.94,0.13,,,11.2,11.2,449634.0,46222375.2,,46.82,11.25,23.36,0.1976,25.03,0.1443,102.8
2023-07-07,72445.0,7432857.0,1.56,15.92,0.35,7.6,0.0,5055102.0,55760.0,49270.0,5720976.0,,,,,,,,0.11,,926.0,,,,,,,339.0,5.74,0.05,,,11.01,11.01,450744.0,46246334.4,,46.15,11.05,23.43,0.2003,25.16,0.143,102.6
2023-07-10,73351.0,7437791.4,1.58,16.09,0.35,7.69,0.0,5037146.4,56166.0,49676.0,5695232.4,,,500.0,0.05,,,,0.01,500.0,94.0,,,0.05,500.0,,,94.0,5.78,0.01,,,11.08,11.08,450693.0,45700270.2,,46.09,11.14,23.21,0.2011,24.92,0.1447,101.4
2023-07-11,74908.0,7730505.6,1.61,16.37,0.36,7.78,0.0,5257317.6,57656.0,50943.0,5950099.2,,,335.0,0.11,,,,0.01,1278.0,45.0,,,0.11,335.0,,1200.0,11.0,5.88,0.0,,,11.37,11.37,449259.0,46363528.8,,45.53,11.44,23.14,0.2011,24.36,0.1478,103.2
2023-07-12,74366.0,7838176.4,1.6,16.04,0.36,7.83,0.0,5312265.4,57592.0,50401.0,6070196.8,,,585.0,0.01,,,,0.11,19.0,1129.0,,,0.01,585.0,,480.0,561.0,5.94,0.0,,,11.38,11.38,448656.0,47288342.4,,46.16,11.4,23.22,0.201,24.42,0.1469,105.4
2023-07-13,73698.0,7620373.2,1.59,16.03,0.36,7.87,0.0,5169793.2,56044.0,49998.0,5794949.6,,,1.0,0.02,,,,0.13,197.0,1549.0,,,0.02,1.0,,,600.0,5.9,0.06,,,11.07,11.07,450178.0,46548405.2,,47.2,11.11,23.26,0.2009,24.9,0.1456,103.4
2023-07-14,76379.0,7851761.2,1.65,16.75,0.37,8.06,0.0,5205894.8,58191.0,50641.0,5982034.8,,,2017.0,,,724.0,,,,,,,,2017.0,0.08,130.0,81.0,6.04,0.04,,,11.5,11.5,448001.0,46054502.8,,46.23,11.56,23.41,0.1914,23.98,0.1509,102.8
2023-07-17,76683.0,7898349.0,1.65,17.45,0.37,8.06,0.0,5270716.0,57939.0,51172.0,5967717.0,,,,0.0,,560.0,,0.03,5.0,252.0,,,0.0,,0.06,,34.0,5.99,0.0,,,11.44,11.44,448315.0,46176445.0,,46.08,11.51,23.04,0.1887,23.87,0.1515,103.0
2023-07-18,73592.0,7447510.4,1.59,16.81,0.35,7.76,0.0,5092687.6,55562.0,50323.0,5622874.4,,,,,,,,0.24,,2377.0,,,,,,,849.0,5.76,0.08,,,10.98,10.98,450472.0,45587766.4,,46.31,11.05,21.98,0.1949,24.88,0.1454,101.2
2023-07-19,73325.0,7596470.0,1.58,16.84,0.35,7.69,0.0,5213462.8,55295.0,50323.0,5728562.0,,,,,,,,0.03,,267.0,,,,,,,,5.65,,,,10.93,10.93,450728.0,46695420.8,,45.72,11.0,21.49,0.1939,24.69,0.1449,103.6
2023-07-20,72812.0,7514198.4,1.68,16.75,0.35,7.74,0.0,5198184.0,55282.0,50370.0,5705102.4,,,44.0,,,47.0,,0.06,,560.0,,,,44.0,0.01,503.0,,5.78,,,,10.93,10.93,450722.0,46514510.4,,46.74,11.01,21.89,0.1972,25.19,0.1439,103.2
2023-07-21,72706.0,7430553.2,1.68,16.95,0.35,7.69,0.0,5190942.4,54676.0,50792.0,5587887.2,,,,,,500.0,,0.07,,606.0,,,,,0.05,,78.0,5.68,0.01,,,10.8,10.8,451399.0,46132977.8,,46.55,10.87,21.13,0.1946,25.12,0.1437,102.2
2023-07-24,71061.0,7290858.6,1.64,17.44,0.34,7.43,0.0,5061360.6,53591.0,49331.0,5498436.6,,,119.0,,,,,0.14,,1294.0,,,,119.0,,90.0,1461.0,5.5,0.16,,,10.59,10.59,452484.0,46424858.4,,46.32,10.61,21.19,0.1961,25.85,0.1404,102.6
2023-07-25,71092.0,7336694.4,1.65,18.18,0.34,7.45,0.0,5115727.2,53878.0,49571.0,5560209.6,,,287.0,0.03,,,,,240.0,,,,0.03,287.0,,,,5.54,,,,10.65,10.65,452112.0,46657958.4,,46.45,10.66,21.17,0.1958,25.83,0.1405,103.2
2023-07-26,72932.0,7730792.0,1.69,19.33,0.35,7.7,0.0,5449566.0,55431.0,51411.0,5875686.0,,,233.0,0.23,,56.0,,,1784.0,,,,0.23,233.0,0.01,1320.0,,5.71,,,,10.95,10.95,450668.0,47770808.0,,46.55,10.93,20.89,0.1938,24.98,0.1441,106.0
2023-07-27,74685.0,7797114.0,1.73,19.77,0.36,8.07,0.0,5550321.6,55548.0,53164.0,5799211.2,,,117.0,0.16,,,,,1753.0,,,,0.16,117.0,,,,5.93,,,,10.96,10.96,451357.0,47121670.8,,47.91,11.01,21.77,0.195,24.8,0.1473,104.4
2023-07-28,74883.0,7503276.6,1.73,19.7,0.36,7.87,0.0,5470519.2,58101.0,54596.0,5821720.2,,,4565.0,0.25,,,,0.26,2632.0,2256.0,,,0.25,4565.0,,244.0,1200.0,6.04,0.13,,,11.46,11.46,448987.0,44988497.4,,46.7,11.45,23.96,0.1961,24.75,0.1477,100.2
2023-07-31,74416.0,6325360.0,1.72,18.96,0.36,7.32,0.0,4648225.0,56945.0,54685.0,4840325.0,,,,0.04,,,,0.14,325.0,1156.0,,,0.04,,,,236.0,5.66,0.03,,,11.17,11.17,452961.0,38501685.0,,45.02,11.18,24.85,0.1982,25.66,0.1459,85.0
2023-08-01,75532.0,6095432.4,1.75,16.26,0.36,6.51,0.0,4408156.8,58061.0,54624.0,4685522.7,,,,,,,,0.05,,61.0,,,,,,1177.0,61.0,4.93,0.07,,,11.4,11.4,451368.0,36425397.6,,38.29,11.41,23.7,0.1884,24.47,0.1483,80.7
2023-08-02,79987.0,6582930.1,1.85,14.32,0.39,6.67,0.0,4773564.6,63162.0,58002.0,5198232.6,,,4230.0,0.21,,1177.0,,,2201.0,,,,0.21,4230.0,0.1,871.0,,5.12,,,,12.39,12.39,446559.0,36751805.7,,36.15,12.4,21.95,0.1799,22.69,0.1569,82.3
2023-08-03,85427.0,7073355.6,1.98,14.56,0.41,7.21,0.0,5178643.2,66927.0,62544.0,5541555.6,,,2860.0,0.41,,,,0.0,4542.0,1.0,,,0.41,2860.0,,906.0,,5.51,,,,13.05,13.05,445741.0,36907354.8,,36.66,13.06,21.31,0.1682,21.58,0.1666,82.8
2023-08-04,88916.0,7344461.6,2.06,14.71,0.43,7.51,0.0,5454325.8,69837.0,66033.0,5768536.2,,,2337.0,0.24,,573.0,,,2916.0,,,,0.24,2337.0,0.05,573.0,,5.76,,,,13.62,13.62,442833.0,36578005.8,,36.57,13.61,20.52,0.1636,20.79,0.1734,82.6
2023-08-07,90399.0,7475997.3,2.09,14.78,0.44,7.66,0.0,5460929.1,72856.0,66033.0,6025191.2,,,3019.0,,,,,,,,,,,3019.0,,,,6.02,,,,14.22,14.22,439374.0,36336229.8,,36.31,14.23,20.19,0.1635,20.48,0.1765,82.7
2023-08-08,92581.0,7674964.9,2.14,14.78,0.45,7.85,0.0,5655023.5,73302.0,68215.0,6076735.8,,,1315.0,0.25,,,,0.07,3051.0,869.0,,,0.25,1315.0,,,869.0,6.08,0.08,,,14.29,14.29,439661.0,36447896.9,,36.41,14.31,19.77,0.162,20.02,0.1805,82.9
2023-08-09,94034.0,7738998.2,2.18,15.05,0.45,7.94,0.0,5733676.4,74755.0,69668.0,6152336.5,,,1623.0,0.13,,,,0.01,1623.0,170.0,,,0.13,1623.0,,,170.0,6.19,0.01,,,14.55,14.55,438977.0,36127807.1,,36.35,14.55,19.49,0.1609,19.74,0.183,82.3
2023-08-10,93310.0,7940681.0,2.16,15.0,0.45,7.89,0.0,5995550.3,74031.0,70453.0,6300038.1,,,364.0,0.1,,,,0.09,822.0,1088.0,,,0.1,364.0,,,37.0,6.1,0.0,,,14.41,14.41,439572.0,37407577.2,,36.28,14.4,19.48,0.1635,19.75,0.1817,85.1
2023-08-11,94776.0,8074915.2,2.19,14.87,0.46,8.27,0.0,6001914.0,76361.0,70445.0,6505957.2,,,2338.0,,,,,0.0,,8.0,,,,2338.0,,,8.0,6.53,0.0,,,14.86,14.86,437439.0,37269802.8,,37.32,14.88,19.33,0.1649,19.62,0.1845,85.2
2023-08-14,95293.0,8138022.2,2.21,14.87,0.46,8.32,0.0,6060154.8,77191.0,70962.0,6592111.4,,,830.0,0.14,,,,,1694.0,,,,0.14,830.0,,,1177.0,6.6,0.1,,,15.02,15.02,436594.0,37285127.6,,37.29,15.05,19.24,0.1678,19.51,0.1855,85.4
2023-08-15,97722.0,8237964.6,2.26,15.05,0.47,8.49,0.0,6186861.3,78370.0,73391.0,6606591.0,,,322.0,0.11,,1179.0,,,1250.0,,,,0.11,322.0,0.11,857.0,,6.69,,,,15.26,15.26,435155.0,36683566.5,,37.14,15.27,18.82,0.1603,19.08,0.1903,84.3
2023-08-16,96717.0,8288646.9,2.24,15.04,0.47,8.4,0.0,6203480.2,77844.0,72386.0,6671230.8,,,160.0,,,359.0,,0.09,,1005.0,,,,160.0,0.03,319.0,1364.0,6.59,0.09,,,15.14,15.14,436303.0,37391167.1,,36.91,15.15,18.82,0.1589,19.1,0.1881,85.7
2023-08-17,98278.0,8442080.2,2.27,15.22,0.47,8.62,0.0,6203354.4,80794.0,72216.0,6940204.6,,,3004.0,0.06,,,,0.15,668.0,1898.0,,,0.06,3004.0,,1844.0,838.0,6.94,0.07,,,15.73,15.73,432759.0,37173998.1,,37.14,15.74,18.9,0.1606,19.21,0.1914,85.9
2023-08-18,99698.0,8314813.2,2.31,15.39,0.48,8.66,0.0,6114054.0,81627.0,73310.0,6807691.8,,,174.0,0.07,,,,0.02,1268.0,227.0,,,0.07,174.0,,886.0,174.0,7.01,0.01,,,15.9,15.9,431828.0,36014455.2,,37.09,15.89,18.83,0.1603,19.46,0.1942,83.4
2023-08-21,102591.0,8504793.9,2.37,15.65,0.49,8.72,0.0,6111719.6,84520.0,73724.0,7006708.0,,,3990.0,0.04,,,,0.1,454.0,1097.0,,,0.04,3990.0,,,40.0,7.04,0.01,,,16.46,16.46,429083.0,35570980.7,,35.75,16.46,18.1,0.1603,21.1,0.1997,82.9
