,ATLD FP Equity_DX_SI_QTY,ATLD FP Equity_DX_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATLD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATLD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATLD FP Equity_DX_SI_MV,ATLD FP Equity_DX_DSS,ATLD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SUPPLY_SI_QTY,ATLD FP Equity_DX_BROKER_SI_QTY,ATLD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATLD FP Equity_DX_BROKER_SI_QTY_ADD,ATLD FP Equity_DX_SUPPLY_SI_MV_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATLD FP Equity_DX_BROKER_SI_MV_ADD,ATLD FP Equity_DX_BROKER_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_MV,ATLD FP Equity_DX_BROKER_SI_MV_DEC,ATLD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATLD FP Equity_DX_UTILIZATION_QUANTITY,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATLD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATLD FP Equity_DX_ACTIVE_UTILIZATION_MV,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATLD FP Equity_DX_BROKER_SI_CON_RATIO,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATLD FP Equity_DX_DEMAND_SUPPLY_RATIO,ATLD FP Equity_PX_LAST
2014-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.01
2014-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.12
2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.12
2014-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.12
2014-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.12
2014-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.51
2014-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.51
2014-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.51
2014-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.51
2014-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.51
2014-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.62
2014-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.01
2014-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99
2014-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2014-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.99
2014-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2014-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.02
2014-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.02
2014-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.02
2014-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.02
2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.02
2014-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2014-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2014-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5
2014-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.86
2014-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.86
2014-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.21
2014-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.22
2014-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.71
2014-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.21
2014-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.21
2014-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.21
2014-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.21
2014-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.31
2014-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99
2014-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99
2014-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99
2014-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99
2014-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99
2014-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99
2014-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2014-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3
2014-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.29
2014-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2014-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0
2014-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7
2014-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.69
2014-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.49
2014-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.49
2014-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.49
2014-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.25
2014-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.01
2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2014-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2014-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2014-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.25
2014-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2014-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2
2014-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.51
2014-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.51
2014-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01
2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.99
2014-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.69
2014-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.69
2014-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.69
2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.69
2014-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.69
2014-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.69
2014-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7
2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7
2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7
2014-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7
2014-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7
2014-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7
2014-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7
2014-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.7
2014-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2014-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2014-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4
2014-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.99
2014-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5
2014-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5
2014-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5
2014-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5
2014-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5
2014-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.26
2014-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.27
2014-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.27
2014-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.27
2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.27
2014-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2014-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2014-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2014-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2014-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2014-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.99
2014-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.99
2014-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.99
2014-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2014-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.99
2014-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.99
2014-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.98
2014-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.01
2014-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.02
2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.02
2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.02
2014-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.51
2014-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.71
2014-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.71
2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.71
2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.71
2014-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.71
2014-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72
2014-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72
2014-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72
2014-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72
2014-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72
2014-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72
2014-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72
2014-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72
2014-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.61
2014-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.01
2014-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.41
2014-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.41
2014-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.41
2014-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.41
2014-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.01
2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.01
2014-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.01
2014-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3
2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3
2014-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8
2014-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2014-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2015-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2015-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2015-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86
2015-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0
2015-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.02
2015-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.02
2015-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.02
2015-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2015-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
2015-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5
2015-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5
2015-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3
2015-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.51
2015-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2015-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.99
2015-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.99
2015-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2015-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0
2015-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2015-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
2015-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4
2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4
2015-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4
2015-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0
2015-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.15
2015-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.15
2015-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5
2015-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.9
2015-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.79
2015-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.79
2015-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8
2015-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.79
2015-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.79
2015-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
2015-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5
2015-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0
2015-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2015-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.99
2015-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.99
2015-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.99
2015-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2015-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2015-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2015-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2015-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
2015-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.99
2015-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.99
2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98
2015-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98
2015-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98
2015-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98
2015-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.98
2015-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5
2015-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5
2015-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0
2015-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.01
2015-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.25
2015-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.26
2015-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5
2015-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.49
2015-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5
2015-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.49
2015-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.49
2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2015-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2015-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
2015-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5
2015-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5
2015-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5
2015-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5
2015-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5
2015-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5
2015-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5
2015-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
