DATE,RMS FP Equity_DX_SI_QTY,RMS FP Equity_DX_SHORT_INTEREST_VALUE,RMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RMS FP Equity_DX_SI_MV,RMS FP Equity_DX_DSS,RMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RMS FP Equity_DX_SUPPLY_SI_QTY,RMS FP Equity_DX_BROKER_SI_QTY,RMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RMS FP Equity_DX_BROKER_SI_MV_NEW_x,RMS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,RMS FP Equity_DX_BROKER_SI_MV_INC_x,RMS FP Equity_DX_SUPPLY_SI_MV_NEW,RMS FP Equity_DX_BROKER_SI_QTY_ADD,RMS FP Equity_DX_BROKER_SI_QTY_NEW,RMS FP Equity_DX_SUPPLY_SI_MV_DEC,RMS FP Equity_DX_BROKER_SI_QTY_INC,RMS FP Equity_DX_SUPPLY_SI_QTY_DEC,RMS FP Equity_DX_BROKER_SI_MV_NEW_y,RMS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RMS FP Equity_DX_BROKER_SI_MV_INC_y,RMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,RMS FP Equity_DX_BROKER_SI_MV_ADD,RMS FP Equity_DX_SUPPLY_SI_QTY_ADD,RMS FP Equity_DX_BROKER_SI_QTY_DEC,RMS FP Equity_DX_SUPPLY_SI_MV,RMS FP Equity_DX_BROKER_SI_MV_DEC,RMS FP Equity_DX_SUPPLY_SI_MV_RMV,RMS FP Equity_DX_BROKER_SI_MV_RMV,RMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RMS FP Equity_DX_UTILIZATION_QUANTITY,RMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RMS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RMS FP Equity_DX_ACTIVE_UTILIZATION_MV,RMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RMS FP Equity_DX_BROKER_SI_CON_RATIO,RMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RMS FP Equity_DX_DEMAND_SUPPLY_RATIO,RMS FP Equity_PX_LAST
2020-10-19,183694.0,145853036.0,0.55,3.86,0.17,145.68,0.0,124506346.0,92460.0,156809.0,73413240.0,0.0,0.0,7364.0,12.4,0.0,0.0,0.0,2.83,14361.0,3668.0,0.0,0.0,12.4,7364.0,0.0,8237.0,1341.0,73.12,0.95,0.0,0.0,1.03,1.03,8911041.0,7075366554.0,0.0,7044.03,1.03,20.4,0.2198,38.48,0.0204,794.0
2020-10-20,187216.0,150858652.8,0.57,3.93,0.18,149.59,0.0,130781340.0,91496.0,162300.0,73727476.8,0.0,0.0,3401.0,10.25,0.0,34.0,0.0,11.77,12282.0,15065.0,0.0,0.0,10.25,3401.0,0.03,10700.0,6825.0,72.82,5.54,0.0,0.0,1.01,1.01,8932825.0,7198070385.0,0.0,7128.06,1.01,19.54,0.2246,37.37,0.0207,805.8
2020-10-21,193618.0,154971847.2,0.58,3.92,0.18,156.3,0.0,129642388.8,96718.0,161972.0,77413087.2,0.0,0.0,1043.0,1.21,0.0,4635.0,0.0,1.31,730.0,1693.0,0.0,0.0,1.21,1043.0,3.72,5872.0,5693.0,77.92,4.65,0.0,0.0,1.07,1.07,8939765.0,7155387906.0,0.0,7182.92,1.07,19.3,0.2153,36.39,0.0214,800.4
2020-10-22,200735.0,163317996.0,0.61,4.05,0.19,161.49,0.0,140092156.8,115110.0,172188.0,93653496.0,0.0,0.0,12376.0,15.48,0.0,350.0,0.0,4.98,19525.0,6193.0,0.0,0.0,15.48,12376.0,0.28,12209.0,9659.0,92.42,8.13,0.0,0.0,1.27,1.27,8933904.0,7268624294.4,0.0,7192.8,1.27,22.54,0.1988,31.72,0.0222,813.6
2020-10-23,198082.0,163417650.0,0.6,3.94,0.19,160.88,0.0,136160475.0,106992.0,165043.0,88268400.0,0.0,0.0,3406.0,0.83,0.0,0.0,0.0,13.82,1000.0,17313.0,0.0,0.0,0.83,3406.0,0.0,5789.0,8145.0,87.18,5.89,0.0,0.0,1.18,1.18,8942983.0,7377960975.0,0.0,7286.49,1.18,22.77,0.1958,31.0,0.0219,825.0
2020-10-26,224381.0,185383582.2,0.68,4.44,0.21,184.67,0.0,149655389.4,134068.0,181137.0,110766981.6,0.0,0.0,28876.0,11.1,0.0,2732.0,0.0,2.53,13391.0,3135.0,0.0,0.0,11.1,28876.0,2.39,1335.0,29.0,110.73,0.0,0.0,0.0,1.48,1.48,8929703.0,7377720618.6,0.0,7375.74,1.48,23.62,0.1932,27.36,0.0248,826.2
2020-10-27,222051.0,183280895.4,0.67,4.32,0.21,184.11,0.0,146873326.8,122106.0,177942.0,100786292.4,0.0,0.0,2380.0,10.84,0.0,0.0,0.0,11.98,11339.0,14542.0,0.0,0.0,10.84,2380.0,0.0,200.0,14534.0,100.97,12.14,0.0,0.0,1.35,1.35,8912256.0,7356176102.4,0.0,7368.88,1.35,26.68,0.21,29.25,0.0246,825.4
2020-10-28,234705.0,187341531.0,0.71,4.52,0.22,193.22,0.0,152092220.8,128866.0,190544.0,102860841.2,0.0,0.0,486.0,6.05,0.0,4664.0,0.0,0.09,7938.0,129.0,0.0,0.0,6.05,486.0,3.74,6403.0,0.0,106.1,0.0,0.0,0.0,1.43,1.43,8905694.0,7108524950.8,0.0,7323.36,1.43,27.66,0.2023,27.84,0.026,798.2
2020-10-29,277830.0,224931168.0,0.84,5.18,0.26,223.83,0.0,181967315.2,161698.0,224762.0,130910700.8,0.0,0.0,29139.0,16.64,0.0,11989.0,0.0,0.0,22281.0,10.0,0.0,0.0,16.64,29139.0,9.91,3703.0,52.0,129.67,1.19,0.0,0.0,1.79,1.79,8866967.0,7178696483.2,0.0,7120.63,1.79,23.04,0.1603,24.21,0.0308,809.6
2020-10-30,324955.0,259639045.0,0.98,5.87,0.31,263.29,0.0,197735721.0,182891.0,247479.0,146129909.0,0.0,0.0,9222.0,22.08,0.0,0.0,0.0,2.67,26672.0,3385.0,0.0,0.0,22.08,9222.0,0.0,15356.0,3955.0,147.96,3.26,0.0,0.0,2.02,2.02,8856156.0,7076068644.0,0.0,7151.38,2.03,20.86,0.1608,21.48,0.036,799.0
2020-11-02,326171.0,261393439.4,0.99,5.92,0.31,261.42,0.0,196924816.4,200776.0,245726.0,160901886.4,0.0,0.0,20520.0,12.75,0.0,0.0,0.0,23.77,17703.0,28670.0,0.0,0.0,12.75,20520.0,0.0,26035.0,19456.0,160.48,16.29,0.0,0.0,2.22,2.22,8833152.0,7078888012.8,0.0,7064.23,2.22,20.06,0.1549,21.55,0.0361,801.4
2020-11-03,308271.0,249699510.0,0.93,5.56,0.29,247.73,0.0,183145050.0,182723.0,226105.0,148005630.0,0.0,0.0,1498.0,0.64,0.0,0.0,0.0,16.21,800.0,20117.0,0.0,0.0,0.64,1498.0,0.0,566.0,20421.0,146.29,16.36,0.0,0.0,2.03,2.03,8832290.0,7154154900.0,0.0,7071.86,2.03,21.26,0.1624,22.75,0.0342,810.0
2020-11-04,286120.0,238452408.0,0.86,5.09,0.27,232.84,0.0,177955902.0,171806.0,213530.0,143183120.4,0.0,0.0,0.0,2.49,0.0,0.0,0.0,8.65,2342.0,11035.0,0.0,0.0,2.49,0.0,0.0,118.0,14917.0,139.6,11.0,0.0,0.0,1.91,1.91,8830622.0,7359440374.8,0.0,7199.59,1.9,22.34,0.1686,24.94,0.0318,833.4
2020-11-05,257610.0,217783494.0,0.78,4.57,0.24,215.42,0.0,164569791.0,151267.0,194665.0,127881121.8,0.0,0.0,0.0,2.37,0.0,0.0,0.0,16.46,2692.0,20539.0,0.0,0.0,2.37,0.0,0.0,0.0,21557.0,126.06,16.67,0.0,0.0,1.68,1.68,8844640.0,7477258656.0,0.0,7359.72,1.68,25.09,0.196,27.86,0.0286,845.4
2020-11-06,256886.0,214345678.4,0.78,4.48,0.24,217.01,0.0,167100281.6,158329.0,200264.0,132109717.6,0.0,0.0,7531.0,8.67,0.0,1118.0,0.0,0.71,10044.0,1168.0,0.0,0.0,8.67,7531.0,0.93,699.0,5563.0,133.42,3.96,0.0,0.0,1.76,1.76,8844229.0,7379624677.6,0.0,7439.09,1.76,23.05,0.1948,28.07,0.0285,834.4
2020-11-09,263920.0,221323312.0,0.8,4.55,0.25,220.69,0.0,173894611.8,155096.0,207363.0,130063505.6,0.0,0.0,882.0,5.62,0.0,1600.0,0.0,3.61,6700.0,4115.0,0.0,0.0,5.62,882.0,0.72,0.0,1201.0,129.71,1.23,0.0,0.0,1.72,1.72,8843072.0,7415800179.2,0.0,7404.66,1.72,22.4,0.1823,27.12,0.0293,838.6
2020-11-10,247301.0,206001733.0,0.75,4.12,0.23,208.2,0.0,163575377.0,145683.0,196369.0,121353939.0,0.0,0.0,1227.0,0.0,0.0,1400.0,0.0,10.86,0.0,13008.0,0.0,0.0,0.0,1227.0,1.17,2368.0,12394.0,122.13,9.22,0.0,0.0,1.62,1.62,8857864.0,7378600712.0,0.0,7418.61,1.62,23.75,0.1845,28.97,0.0275,833.0
2020-11-11,239394.0,203867930.4,0.72,3.85,0.23,200.7,0.0,161632828.4,142573.0,189799.0,121415166.8,0.0,0.0,8730.0,4.67,0.0,153.0,0.0,10.14,5889.0,12040.0,0.0,0.0,4.67,8730.0,0.13,200.0,12612.0,119.18,11.01,0.0,0.0,1.59,1.59,8830490.0,7520045284.0,0.0,7402.61,1.58,22.85,0.1926,29.9,0.0267,851.6
2020-11-12,209856.0,174810048.0,0.63,3.39,0.2,178.29,0.0,142522135.0,126741.0,171095.0,105575253.0,0.0,0.0,4077.0,10.0,0.0,0.0,0.0,28.86,11558.0,34713.0,0.0,0.0,10.0,4077.0,0.0,14804.0,30262.0,107.44,24.88,0.0,0.0,1.41,1.41,8856730.0,7377656090.0,0.0,7489.73,1.41,24.53,0.1992,35.01,0.0234,833.0
2020-11-13,198770.0,165972950.0,0.6,3.18,0.19,166.24,0.0,130442865.0,113803.0,156219.0,95025505.0,0.0,0.0,1940.0,1.63,0.0,0.0,0.0,13.57,1946.0,15860.0,0.0,0.0,1.63,1940.0,0.0,982.0,16822.0,94.81,14.44,0.0,0.0,1.27,1.27,8870876.0,7407181460.0,0.0,7384.49,1.27,26.13,0.2176,36.84,0.0221,835.0
2020-11-16,190612.0,160647793.6,0.58,3.07,0.18,159.81,0.0,127234987.6,110109.0,150967.0,92799865.2,0.0,0.0,1312.0,0.38,0.0,0.0,0.0,4.49,416.0,5422.0,0.0,0.0,0.38,1312.0,0.0,416.0,5668.0,92.04,4.82,0.0,0.0,1.23,1.23,8862393.0,7469224820.4,0.0,7405.35,1.23,25.51,0.2237,38.11,0.0212,842.8
2020-11-17,190869.0,160902567.0,0.58,3.03,0.18,160.89,0.0,123892338.0,103640.0,146966.0,87368520.0,0.0,0.0,549.0,4.12,0.0,0.0,0.0,9.51,4892.0,11465.0,0.0,0.0,4.12,549.0,0.0,4447.0,8893.0,87.33,7.46,0.0,0.0,1.15,1.15,8883138.0,7488485334.0,0.0,7479.71,1.15,20.42,0.2072,38.21,0.0212,843.0
2020-11-18,174450.0,147794040.0,0.53,2.74,0.17,147.36,0.0,114120381.6,103561.0,134703.0,87736879.2,0.0,0.0,4606.0,3.71,0.0,900.0,0.0,4.77,4348.0,5685.0,0.0,0.0,3.71,4606.0,0.76,1000.0,17511.0,87.55,14.65,0.0,0.0,1.15,1.15,8882341.0,7525119295.2,0.0,7509.22,1.15,15.88,0.2188,41.96,0.0194,847.2
2020-11-19,150354.0,127560333.6,0.45,2.37,0.14,127.44,0.0,99138085.2,62832.0,116853.0,53306668.8,0.0,0.0,509.0,3.28,0.0,0.0,0.0,35.25,3867.0,41665.0,0.0,0.0,3.28,509.0,0.0,427.0,21717.0,53.19,18.34,0.0,0.0,0.7,0.7,8915966.0,7564305554.4,0.0,7551.21,0.7,8.09,0.2499,47.26,0.0167,848.4
2020-11-20,148161.0,127003609.2,0.45,2.31,0.14,126.08,0.0,98265122.0,70856.0,114635.0,60737763.2,0.0,0.0,8302.0,1.88,0.0,50.0,0.0,0.28,2186.0,328.0,0.0,0.0,1.88,8302.0,0.04,50.0,4454.0,60.21,3.73,0.0,0.0,0.79,0.79,8889357.0,7619956820.4,0.0,7550.23,0.79,7.95,0.2547,47.86,0.0165,857.2
2020-11-23,133731.0,111772369.8,0.4,2.06,0.13,113.97,0.0,89828440.8,55511.0,107476.0,46396093.8,0.0,0.0,116.0,3.33,0.0,0.0,0.0,18.09,3892.0,21273.0,0.0,0.0,3.33,116.0,0.0,5812.0,11051.0,47.27,8.81,0.0,0.0,0.62,0.62,8853038.0,7399369160.4,0.0,7548.73,0.62,8.04,0.2648,49.01,0.015,835.8
2020-11-24,127131.0,105188189.4,0.38,1.95,0.12,106.03,0.0,82300650.6,48073.0,99469.0,39775600.2,0.0,0.0,77.0,1.23,0.0,0.0,0.0,7.97,1776.0,9316.0,0.0,0.0,1.23,77.0,0.0,1801.0,9783.0,40.06,8.32,0.0,0.0,0.54,0.54,8869275.0,7338438135.0,0.0,7372.75,0.54,8.61,0.2942,51.83,0.0143,827.4
2020-11-25,126299.0,104499792.6,0.38,1.91,0.12,104.59,0.0,82378426.2,47499.0,99563.0,39300672.6,0.0,0.0,405.0,0.12,0.0,0.0,0.0,0.82,147.0,979.0,0.0,0.0,0.12,405.0,0.0,0.0,53.0,39.27,0.05,0.0,0.0,0.53,0.53,8856584.0,7327937601.6,0.0,7313.11,0.53,8.62,0.2926,51.65,0.0142,827.4
2020-11-26,132256.0,109243456.0,0.4,1.99,0.13,109.48,0.0,87193386.0,54382.0,105561.0,44919532.0,0.0,0.0,8144.0,0.08,0.0,8044.0,0.0,1.05,100.0,1265.0,0.0,0.0,0.08,8144.0,6.65,4.0,2146.0,44.96,1.78,0.0,0.0,0.61,0.61,8868537.0,7325411562.0,0.0,7331.22,0.61,8.23,0.2698,49.31,0.0148,826.0
2020-11-27,116555.0,95971387.0,0.35,1.78,0.11,96.19,0.0,78806790.6,39585.0,95709.0,32594289.0,0.0,0.0,501.0,0.37,0.0,0.0,0.0,14.91,451.0,18010.0,0.0,0.0,0.37,501.0,0.0,2712.0,10303.0,32.6,8.57,0.0,0.0,0.44,0.44,8865786.0,7300088192.4,0.0,7298.0,0.44,9.36,0.3357,56.15,0.0131,823.4
2020-11-30,111042.0,90765730.8,0.34,1.72,0.11,91.35,0.0,73948543.2,35191.0,90468.0,28765123.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,4394.0,0.0,0.0,0.0,0.0,0.0,0.0,5241.0,28.94,4.33,0.0,0.0,0.4,0.4,8862137.0,7243910783.8,0.0,7291.44,0.4,9.82,0.3696,59.01,0.0125,817.4
2020-12-01,111572.0,91756812.8,0.34,1.67,0.11,91.38,0.0,73641808.0,34894.0,89545.0,28696825.6,0.0,0.0,715.0,0.0,0.0,0.0,0.0,0.85,0.0,1012.0,0.0,0.0,0.0,715.0,0.0,0.0,923.0,28.51,0.77,0.0,0.0,0.39,0.39,8856450.0,7283544480.0,0.0,7218.7,0.39,9.79,0.3652,58.46,0.0125,822.4
2020-12-02,104837.0,86721166.4,0.32,1.59,0.1,86.39,0.0,70223489.6,32210.0,84893.0,26644112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,4652.0,26.46,3.5,0.0,0.0,0.36,0.36,8842079.0,7314167748.8,0.0,7256.48,0.36,10.07,0.3657,58.51,0.0118,827.2
2020-12-03,108245.0,90904151.0,0.33,1.65,0.1,89.96,0.0,71414912.4,34046.0,85038.0,28591830.8,0.0,0.0,2010.0,0.45,0.0,0.0,0.0,0.43,200.0,531.0,0.0,0.0,0.45,2010.0,0.0,357.0,55.0,28.22,0.0,0.0,0.0,0.38,0.38,8829960.0,7415400408.0,0.0,7311.57,0.38,10.11,0.3455,56.66,0.0122,839.8
2020-12-04,105173.0,86914967.2,0.32,1.6,0.1,88.04,0.0,71019163.2,31446.0,85938.0,25986974.4,0.0,0.0,0.0,1.52,0.0,0.0,0.0,2.16,900.0,2600.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,26.35,0.0,0.0,0.0,0.36,0.36,8820478.0,7289243019.2,0.0,7393.59,0.36,10.34,0.3799,59.71,0.0119,826.4
2020-12-07,107947.0,89790314.6,0.33,1.64,0.1,89.48,0.0,73790641.6,34217.0,88712.0,28461700.6,0.0,0.0,2774.0,0.0,0.0,2774.0,0.0,0.01,0.0,3.0,0.0,0.0,0.0,2774.0,2.3,0.0,0.0,28.33,0.0,0.0,0.0,0.39,0.39,8842998.0,7355605736.4,0.0,7317.1,0.39,10.12,0.3571,57.77,0.0122,831.8
2020-12-08,111043.0,92143481.4,0.34,1.69,0.11,92.41,0.0,76089340.8,39508.0,91696.0,32783738.4,0.0,0.0,3341.0,2.8,0.0,0.0,0.0,0.13,3341.0,157.0,0.0,0.0,2.8,3341.0,0.0,2107.0,357.0,32.88,0.0,0.0,0.0,0.45,0.45,8825564.0,7323453007.2,0.0,7336.25,0.45,9.81,0.3389,56.09,0.0125,829.8
2020-12-09,107217.0,89011553.4,0.32,1.64,0.1,89.07,0.0,73619645.4,33392.0,88677.0,27722038.4,0.0,0.0,237.0,1.65,0.0,455.0,0.0,5.48,1995.0,6571.0,0.0,0.0,1.65,237.0,0.38,218.0,5469.0,27.74,4.56,0.0,0.0,0.38,0.38,8819411.0,7321875012.2,0.0,7323.66,0.38,10.21,0.3646,58.26,0.0121,830.2
2020-12-10,118584.0,98187552.0,0.36,1.86,0.11,98.37,0.0,83231388.0,44006.0,100521.0,36436968.0,0.0,0.0,5836.0,10.31,0.0,0.0,0.0,0.95,12490.0,1123.0,0.0,0.0,10.31,5836.0,0.0,5901.0,646.0,36.43,0.54,0.0,0.0,0.5,0.5,8740689.0,7237290492.0,0.0,7236.18,0.5,10.3,0.3091,52.66,0.0135,828.0
2020-12-11,116927.0,97634045.0,0.35,1.87,0.11,97.16,0.0,84221440.0,43102.0,100864.0,35990170.0,0.0,0.0,456.0,2.69,0.0,241.0,0.0,4.15,3086.0,5050.0,0.0,0.0,2.69,456.0,0.2,3690.0,2984.0,35.76,2.41,0.0,0.0,0.49,0.49,8762465.0,7316658275.0,0.0,7273.76,0.49,12.97,0.318,53.19,0.0133,835.0
2020-12-14,117506.0,99245567.6,0.35,1.89,0.11,98.62,0.0,85678757.8,43657.0,101443.0,36872702.2,0.0,0.0,1000.0,0.9,0.0,0.0,0.0,0.36,1000.0,445.0,0.0,0.0,0.9,1000.0,0.0,0.0,421.0,36.53,0.31,0.0,0.0,0.49,0.49,8915590.0,7530107314.0,0.0,7453.41,0.49,12.93,0.3149,52.84,0.0131,844.6
2020-12-15,122124.0,104245046.4,0.37,1.97,0.12,103.61,0.0,88386865.6,47675.0,103546.0,40695380.0,0.0,0.0,3561.0,1.97,0.0,0.0,0.0,0.04,2103.0,45.0,0.0,0.0,1.97,3561.0,0.0,502.0,0.0,40.33,0.0,0.0,0.0,0.53,0.53,8912836.0,7607996809.6,0.0,7534.96,0.53,12.42,0.2935,50.83,0.0136,853.6
2020-12-16,143688.0,123859056.0,0.43,2.31,0.14,123.0,0.0,110175668.0,69465.0,127814.0,59878830.0,0.0,0.0,21830.0,1.3,0.0,24284.0,0.0,0.12,1377.0,148.0,0.0,0.0,1.3,21830.0,20.65,108.0,1393.0,59.27,1.17,0.0,0.0,0.77,0.77,8941057.0,7707191134.0,0.0,7633.17,0.77,16.92,0.2374,42.77,0.0159,862.0
2020-12-17,132502.0,114216724.0,0.4,2.13,0.13,114.03,0.0,101448780.0,59203.0,117690.0,51032986.0,0.0,0.0,615.0,0.44,0.0,0.0,0.0,9.17,529.0,10877.0,0.0,0.0,0.44,615.0,0.0,0.0,10653.0,50.89,9.13,0.0,0.0,0.66,0.66,8956935.0,7720877970.0,0.0,7694.07,0.66,11.26,0.2579,46.61,0.0147,862.0
2020-12-18,120621.0,103709935.8,0.36,1.97,0.11,103.83,0.0,95479930.2,47140.0,111049.0,40530972.0,0.0,0.0,10656.0,0.0,0.0,16410.0,0.0,19.65,0.0,22885.0,0.0,0.0,0.0,10656.0,14.05,166.0,23051.0,40.58,19.63,0.0,0.0,0.5,0.5,9302976.0,7998698764.8,0.0,8004.0,0.5,13.54,0.3056,51.31,0.0129,859.8
2020-12-21,120313.0,102626989.0,0.36,1.92,0.11,103.22,0.0,93243136.0,47713.0,109312.0,40699189.0,0.0,0.0,103.0,1.21,0.0,714.0,0.0,1.35,1382.0,1578.0,0.0,0.0,1.21,103.0,0.62,2048.0,3833.0,40.96,3.37,0.0,0.0,0.51,0.51,9303027.0,7935482031.0,0.0,7978.08,0.51,14.77,0.31,51.48,0.0129,853.0
2020-12-22,147212.0,126013472.0,0.44,2.43,0.14,125.96,0.0,117854080.0,47133.0,137680.0,40345848.0,0.0,0.0,195.0,24.42,0.0,0.0,0.0,0.67,29018.0,775.0,0.0,0.0,24.42,195.0,0.0,0.0,650.0,40.29,0.56,0.0,0.0,0.5,0.5,9302542.0,7962975952.0,0.0,7953.78,0.5,19.91,0.2663,44.44,0.0157,856.0
2020-12-23,147472.0,125587155.2,0.45,2.5,0.14,126.11,0.0,117098406.4,47589.0,137504.0,40526792.4,0.0,0.0,520.0,0.0,0.0,520.0,0.0,0.06,0.0,64.0,0.0,0.0,0.0,520.0,0.44,0.0,696.0,40.7,0.76,0.0,0.0,0.51,0.51,9301837.0,7921444389.2,0.0,7949.54,0.51,19.71,0.2662,44.54,0.0158,851.6
2020-12-24,162971.0,138753509.4,0.49,2.79,0.15,139.39,0.0,119625105.6,63088.0,140504.0,53713123.2,0.0,0.0,3000.0,2.55,0.0,0.0,0.0,0.43,3000.0,501.0,0.0,0.0,2.55,3000.0,0.0,13000.0,0.0,53.66,0.0,0.0,0.0,0.68,0.68,9237914.0,7865159979.6,0.0,7863.2,0.68,17.82,0.2267,40.39,0.0175,851.4
2020-12-25,160171.0,136369589.4,0.48,2.83,0.15,136.55,0.0,117241185.6,63088.0,137704.0,53713123.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,53.67,2.87,0.0,0.0,0.68,0.68,9226628.0,7855551079.2,0.0,7861.98,0.68,18.19,0.2194,39.12,0.0172,0.0
2020-12-28,161899.0,140722610.8,0.49,2.86,0.15,139.0,0.0,121338581.6,65042.0,139598.0,56534506.4,0.0,0.0,2120.0,1.9,0.0,0.0,0.0,0.14,2120.0,166.0,0.0,0.0,1.9,2120.0,0.0,0.0,226.0,55.27,0.0,0.0,0.0,0.7,0.7,9251720.0,8041595024.0,0.0,7902.14,0.69,18.18,0.2135,38.39,0.0174,869.2
2020-12-29,153298.0,135300814.8,0.46,2.73,0.15,133.93,0.0,124251545.4,54337.0,140779.0,47957836.2,0.0,0.0,0.0,2.24,0.0,0.0,0.0,10.84,1300.0,13368.0,0.0,0.0,2.24,0.0,0.0,2663.0,119.0,47.24,0.0,0.0,0.0,0.58,0.58,9276184.0,8187159998.4,0.0,8077.51,0.58,19.7,0.2391,41.54,0.0164,882.6
2020-12-30,148705.0,131455220.0,0.45,2.7,0.14,131.37,0.0,122054764.0,45338.0,138071.0,40078792.0,0.0,0.0,1110.0,1.69,0.0,6742.0,0.0,8.86,950.0,10393.0,0.0,0.0,1.69,1110.0,6.1,284.0,10400.0,39.94,8.94,0.0,0.0,0.48,0.48,9307815.0,8228108460.0,0.0,8198.83,0.48,20.3,0.2512,43.58,0.0159,884.0
2020-12-31,149453.0,131458858.8,0.45,2.77,0.14,132.04,0.0,122641748.4,46348.0,139429.0,40767700.8,0.0,0.0,815.0,1.89,0.0,0.0,0.0,0.0,1934.0,0.0,0.0,0.0,1.89,815.0,0.0,195.0,576.0,41.08,0.72,0.0,0.0,0.5,0.5,9305522.0,8185137151.2,0.0,8255.18,0.5,19.48,0.2502,43.77,0.016,879.6
2021-01-01,149453.0,131458858.8,0.45,2.82,0.14,131.66,0.0,122641748.4,47147.0,139429.0,41470501.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,41.55,0.0,0.0,0.0,0.5,0.5,9303681.0,8183517807.6,0.0,8220.71,0.5,19.53,0.2497,43.68,0.016,0.0
2021-01-04,149462.0,132184192.8,0.45,2.82,0.14,131.87,0.0,123318967.2,47078.0,139438.0,41635783.2,0.0,0.0,200.0,0.01,0.0,0.0,0.0,0.24,86.0,269.0,0.0,0.0,0.01,200.0,0.0,0.0,77.0,41.41,0.0,0.0,0.0,0.5,0.5,9325407.0,8247389950.8,0.0,8190.08,0.5,19.55,0.2492,43.6,0.0159,884.4
2021-01-05,149343.0,129928410.0,0.45,2.82,0.14,131.1,0.0,122162790.0,45573.0,140417.0,39648510.0,0.0,0.0,107.0,1.37,0.0,0.0,0.0,1.5,1200.0,1717.0,0.0,0.0,1.37,107.0,0.0,105.0,221.0,40.21,0.21,0.0,0.0,0.49,0.49,9350531.0,8134961970.0,0.0,8233.96,0.49,19.2,0.2558,44.59,0.0159,870.0
2021-01-06,161159.0,139886012.0,0.49,3.05,0.15,140.15,0.0,124953808.0,49911.0,143956.0,43322748.0,0.0,0.0,1898.0,2.03,0.0,0.0,0.0,0.01,3539.0,11.0,0.0,0.0,2.03,1898.0,0.0,2451.0,0.0,43.34,0.0,0.0,0.0,0.53,0.53,9343229.0,8109922772.0,0.0,8107.5,0.53,18.13,0.2316,41.61,0.0172,868.0
2021-01-07,138275.0,121045935.0,0.42,2.64,0.13,120.81,0.0,111300106.8,50617.0,127142.0,44310121.8,0.0,0.0,1929.0,3.18,0.0,0.0,0.0,5.53,3557.0,6408.0,0.0,0.0,3.18,1929.0,0.0,5185.0,20371.0,44.02,17.71,0.0,0.0,0.54,0.54,9335120.0,8171964048.0,0.0,8119.88,0.54,21.41,0.2246,38.94,0.0147,875.4
2021-01-08,135962.0,120652678.8,0.41,2.64,0.13,120.15,0.0,112732633.8,50778.0,127037.0,45060397.2,0.0,0.0,245.0,0.02,0.0,0.0,0.0,2.01,2.0,2407.0,0.0,0.0,0.02,245.0,0.0,2323.0,107.0,44.61,0.0,0.0,0.0,0.54,0.54,9309567.0,8261309755.8,0.0,8186.64,0.54,21.47,0.2243,38.85,0.0145,887.4
2021-01-11,162771.0,144573202.2,0.49,3.17,0.15,145.89,0.0,136605160.0,76379.0,153800.0,67839827.8,0.0,0.0,1995.0,4.07,0.0,22578.0,0.0,0.17,4300.0,196.0,0.0,0.0,4.07,1995.0,20.98,23802.0,115.0,67.88,0.08,0.0,0.0,0.81,0.81,9296535.0,8257182387.0,0.0,8283.55,0.81,17.62,0.1742,32.41,0.0174,888.2
2021-01-12,164228.0,145276088.8,0.5,3.21,0.16,147.1,0.0,136507049.0,76494.0,154315.0,67666592.4,0.0,0.0,91.0,1.27,0.0,0.0,0.0,1.05,1322.0,1062.0,0.0,0.0,1.27,91.0,0.0,1086.0,807.0,67.86,0.99,0.0,0.0,0.82,0.82,9303441.0,8229823908.6,0.0,8235.05,0.82,17.8,0.1734,32.19,0.0175,884.6
