DATE,NXI FP Equity_DX_SI_QTY,NXI FP Equity_DX_SHORT_INTEREST_VALUE,NXI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NXI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NXI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NXI FP Equity_DX_SI_MV,NXI FP Equity_DX_DSS,NXI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NXI FP Equity_DX_SUPPLY_SI_QTY,NXI FP Equity_DX_BROKER_SI_QTY,NXI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NXI FP Equity_DX_BROKER_SI_MV_NEW_x,NXI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NXI FP Equity_DX_SUPPLY_SI_QTY_INC_x,NXI FP Equity_DX_BROKER_SI_MV_INC_x,NXI FP Equity_DX_SUPPLY_SI_MV_NEW,NXI FP Equity_DX_BROKER_SI_QTY_ADD,NXI FP Equity_DX_BROKER_SI_QTY_NEW,NXI FP Equity_DX_SUPPLY_SI_MV_DEC,NXI FP Equity_DX_BROKER_SI_QTY_INC,NXI FP Equity_DX_SUPPLY_SI_QTY_DEC,NXI FP Equity_DX_BROKER_SI_MV_NEW_y,NXI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NXI FP Equity_DX_BROKER_SI_MV_INC_y,NXI FP Equity_DX_SUPPLY_SI_QTY_INC_y,NXI FP Equity_DX_BROKER_SI_MV_ADD,NXI FP Equity_DX_SUPPLY_SI_QTY_ADD,NXI FP Equity_DX_BROKER_SI_QTY_DEC,NXI FP Equity_DX_SUPPLY_SI_MV,NXI FP Equity_DX_BROKER_SI_MV_DEC,NXI FP Equity_DX_SUPPLY_SI_MV_RMV,NXI FP Equity_DX_BROKER_SI_MV_RMV,NXI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NXI FP Equity_DX_UTILIZATION_QUANTITY,NXI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NXI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NXI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NXI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NXI FP Equity_DX_ACTIVE_UTILIZATION_MV,NXI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NXI FP Equity_DX_BROKER_SI_CON_RATIO,NXI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NXI FP Equity_DX_DEMAND_SUPPLY_RATIO,NXI FP Equity_PX_LAST
2025-01-24,2606011.0,31558793.21,5.73,17.13,4.64,31.93,1.0,29670965.31,2475546.0,2450121.0,29978862.06,0.0,0.0,32572.0,0.62,0.0,0.0,0.0,0.39,47116.0,36271.0,0.0,0.0,0.62,32572.0,0.0,22121.0,31736.0,29.95,0.05,0.0,0.0,30.01,30.01,5773243.0,69913972.73,0.0,69.91,29.99,24.16,0.2513,42.12,0.3159,12.11
2025-01-27,2552332.0,31393683.6,5.61,16.76,4.55,31.3,1.0,29476236.6,2413367.0,2396442.0,29684414.1,0.0,0.0,31.0,0.11,0.0,0.0,0.0,0.76,8500.0,62210.0,0.0,0.0,0.11,31.0,0.0,0.0,62179.0,29.27,0.76,0.0,0.0,29.23,29.23,5844281.0,71884656.3,0.0,70.88,29.23,24.66,0.2549,42.35,0.3091,12.3
2025-01-28,2584877.0,33344913.3,5.68,16.87,4.61,32.3,1.0,31115277.3,2439495.0,2412037.0,31469485.5,0.0,0.0,40717.0,0.59,0.0,0.0,0.0,0.18,29761.0,15843.0,0.0,0.0,0.59,40717.0,0.0,1254.0,14166.0,29.95,0.16,0.0,0.0,29.55,29.55,5815778.0,75023536.2,0.0,71.65,29.48,24.72,0.2499,41.68,0.3131,12.9
2025-01-29,2556774.0,32343191.1,5.62,17.23,4.56,33.16,1.0,30249337.8,2422275.0,2391252.0,30641778.75,0.0,0.0,47611.0,1.0,0.0,0.0,0.0,0.75,41686.0,72566.0,0.0,0.0,1.0,47611.0,0.0,7735.0,62471.0,31.24,0.51,0.0,0.0,29.37,29.37,5826292.0,73702593.8,0.0,75.06,29.39,25.59,0.2492,41.03,0.31,12.65
2025-01-30,2518201.0,32585520.94,5.54,16.99,4.49,32.27,1.0,30258404.28,2389802.0,2338362.0,30924037.88,0.0,0.0,16507.0,0.0,0.0,0.0,0.0,0.77,0.0,55492.0,0.0,0.0,0.0,16507.0,0.0,6512.0,52890.0,30.3,0.82,0.0,0.0,28.93,28.93,5871137.0,75972512.78,0.0,74.51,28.91,25.85,0.2469,40.58,0.3048,12.94
2025-01-31,2548793.0,33032357.28,5.6,17.05,4.54,33.3,1.0,30701643.84,2396370.0,2368954.0,31056955.2,0.0,0.0,50434.0,1.12,0.0,500.0,0.0,0.32,58342.0,46037.0,0.0,0.0,1.12,50434.0,0.01,2171.0,28250.0,31.15,0.16,0.0,0.0,29.66,29.66,5682991.0,73651563.36,0.0,73.76,29.69,26.26,0.2418,39.67,0.3155,12.96
2025-02-03,2530841.0,32242914.34,5.57,16.54,4.51,33.02,1.0,29951765.48,2365510.0,2351002.0,30136597.4,0.0,0.0,10289.0,0.17,0.0,0.0,0.0,0.53,12263.0,41149.0,0.0,0.0,0.17,10289.0,0.0,0.0,30215.0,30.72,0.38,0.0,0.0,29.19,29.19,5737718.0,73098527.32,0.0,74.39,29.23,26.47,0.2461,40.13,0.3123,12.74
2025-02-04,2437832.0,31277384.56,5.36,15.81,4.34,31.33,1.0,29136647.74,2267445.0,2270978.0,29091319.35,0.0,0.0,9600.0,0.0,0.0,0.0,0.0,1.48,742.0,107665.0,0.0,0.0,0.0,9600.0,0.0,0.0,80766.0,28.78,1.38,0.0,0.0,28.14,28.14,5791579.0,74305958.57,0.0,73.47,28.15,27.15,0.253,40.66,0.3025,12.83
2025-02-05,2439804.0,32595781.44,5.36,16.09,4.35,31.73,1.0,29595339.2,2218928.0,2215220.0,29644878.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,57355.0,0.0,0.0,0.0,0.0,0.0,8838.0,55758.0,28.47,0.61,0.0,0.0,27.55,27.55,5834082.0,77943335.52,0.0,75.09,27.49,27.06,0.2444,39.55,0.303,13.36
2025-02-06,2376626.0,32108217.26,5.23,15.97,4.23,32.02,1.0,29188395.53,2191132.0,2160503.0,29602193.32,0.0,0.0,22630.0,0.54,0.0,0.0,0.0,0.17,15100.0,50426.0,0.0,0.0,0.54,22630.0,0.0,0.0,69817.0,29.32,0.64,0.0,0.0,27.16,27.16,5875840.0,79382598.4,0.0,78.79,27.12,27.92,0.2529,40.09,0.2946,13.51
2025-02-07,2322163.0,31186649.09,5.11,15.03,4.14,31.6,1.0,28316349.2,2176337.0,2108440.0,29228205.91,0.0,0.0,5471.0,0.0,0.0,0.0,0.0,0.25,0.0,20266.0,0.0,0.0,0.0,5471.0,0.0,0.0,52063.0,29.47,0.58,0.0,0.0,26.96,26.96,5896967.0,79196266.81,0.0,79.81,26.96,27.65,0.2587,41.09,0.2876,13.43
2025-02-10,2314341.0,31313033.73,5.09,14.6,4.12,31.36,1.0,28494897.09,2153290.0,2106053.0,29134013.7,0.0,0.0,20200.0,0.0,0.0,3367.0,0.0,0.63,2100.0,46199.0,0.0,0.0,0.0,20200.0,0.05,2952.0,7854.0,29.06,0.11,0.0,0.0,26.72,26.72,5905434.0,79900522.02,0.0,79.66,26.73,27.67,0.2601,41.25,0.2872,13.53
2025-02-11,2296393.0,31529475.89,5.05,14.81,4.09,31.4,1.0,28806981.65,2135890.0,2098105.0,29325769.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,17400.0,0.0,0.0,0.0,0.0,0.0,0.0,7948.0,28.84,0.0,0.0,0.0,26.57,26.57,5903529.0,81055453.17,0.0,79.9,26.52,27.74,0.2603,41.19,0.2856,13.73
2025-02-12,2300303.0,31790187.46,5.06,14.57,4.1,31.85,1.0,29049847.3,2140452.0,2102015.0,29581046.64,0.0,0.0,41262.0,0.18,0.0,0.0,0.0,0.47,12310.0,36700.0,0.0,0.0,0.18,41262.0,0.0,0.0,8400.0,29.33,0.05,0.0,0.0,26.62,26.62,5900006.0,81538082.92,0.0,80.47,26.71,27.72,0.2574,40.83,0.2861,13.82
2025-02-13,2274262.0,30793507.48,5.0,14.16,4.05,31.55,1.0,28108687.96,2134969.0,2075974.0,28907480.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,5483.0,0.0,0.0,0.0,0.0,0.0,0.0,26041.0,29.33,0.32,0.0,0.0,26.59,26.59,5895404.0,79823770.16,0.0,81.11,26.56,27.91,0.2631,41.49,0.2832,13.54
2025-02-14,2271383.0,30640956.67,4.99,14.03,4.05,31.16,1.0,27966051.55,2102913.0,2073095.0,28368296.37,0.0,0.0,5762.0,0.0,0.0,442.0,0.0,0.68,0.0,37818.0,0.0,0.0,0.0,5762.0,0.01,0.0,3321.0,28.38,0.06,0.0,0.0,26.18,26.18,5930755.0,80005884.95,0.0,80.03,26.18,28.24,0.2624,41.17,0.2827,13.49
2025-02-17,2270922.0,30067007.28,4.99,13.94,4.05,31.05,1.0,27441674.16,2110377.0,2072634.0,27941391.48,0.0,0.0,15385.0,0.23,0.0,0.0,0.0,0.3,17039.0,22671.0,0.0,0.0,0.23,15385.0,0.0,14750.0,17500.0,28.51,0.27,0.0,0.0,26.26,26.26,5927019.0,78473731.56,0.0,79.86,26.31,28.43,0.2594,40.62,0.2825,13.24
2025-02-18,2213783.0,29620416.54,4.87,13.29,3.94,29.67,1.0,27017631.9,2112166.0,2019255.0,28260781.08,0.0,0.0,34269.0,0.21,0.0,0.0,0.0,0.51,16886.0,32480.0,0.0,0.0,0.21,34269.0,0.0,0.0,70265.0,28.03,1.36,0.0,0.0,26.28,26.28,5926374.0,79294884.12,0.0,79.01,26.19,25.94,0.254,41.37,0.2754,13.38
2025-02-19,2213860.0,28558794.0,4.87,13.33,3.94,29.76,1.0,25952955.3,2066046.0,2011857.0,26651993.4,0.0,0.0,48952.0,0.54,0.0,0.0,0.0,1.15,38014.0,95072.0,0.0,0.0,0.54,48952.0,0.0,0.0,45412.0,27.67,0.44,0.0,0.0,25.7,25.7,5973264.0,77055105.6,0.0,79.82,25.74,25.56,0.2546,41.73,0.2754,12.9
2025-02-20,2275485.0,28716620.7,5.0,13.7,4.05,29.53,1.0,26064149.1,2082014.0,2065305.0,26275016.68,0.0,0.0,15340.0,0.56,0.0,6316.0,0.0,0.17,58070.0,11369.0,0.0,0.0,0.56,15340.0,0.08,11997.0,10938.0,26.72,0.43,0.0,0.0,25.91,25.91,5954300.0,75143266.0,0.0,76.36,25.92,24.72,0.2451,40.78,0.2832,12.62
2025-02-21,2228819.0,28105407.59,4.9,13.49,3.97,28.47,1.0,25744084.21,2052960.0,2041561.0,25887825.6,0.0,0.0,15365.0,0.13,0.0,0.0,0.0,0.8,24669.0,56118.0,0.0,0.0,0.13,15365.0,0.0,11699.0,48413.0,25.94,0.65,0.0,0.0,25.57,25.57,5976060.0,75358116.6,0.0,75.57,25.56,25.29,0.2534,41.79,0.2776,12.61
2025-02-24,2273513.0,28714469.19,5.0,14.2,4.05,29.0,1.0,26412980.07,2081327.0,2091289.0,26287160.01,0.0,0.0,43084.0,0.65,0.0,0.0,0.0,0.38,52675.0,29904.0,0.0,0.0,0.65,43084.0,0.0,15187.0,2947.0,26.22,0.04,0.0,0.0,25.94,25.94,5941210.0,75037482.3,0.0,74.76,25.97,25.49,0.2532,41.65,0.2834,12.63
2025-02-25,2238789.0,28029638.28,4.92,14.07,3.99,28.54,1.0,25805923.52,2050686.0,2061176.0,25674588.72,0.0,0.0,4238.0,0.01,0.0,0.0,0.0,0.44,244.0,34879.0,0.0,0.0,0.01,4238.0,0.0,0.0,30357.0,25.81,0.4,0.0,0.0,25.52,25.52,5985328.0,74936306.56,0.0,75.22,25.55,25.91,0.2583,41.99,0.2786,12.52
2025-02-26,2366211.0,30524121.9,5.2,15.21,4.22,30.09,1.0,28232914.2,2187796.0,2188598.0,28222568.4,0.0,0.0,51452.0,1.51,0.0,12216.0,0.0,0.06,129268.0,4374.0,0.0,0.0,1.51,51452.0,0.15,90032.0,14062.0,27.46,0.22,0.0,0.0,27.23,27.23,5847387.0,75431292.3,0.0,73.59,27.18,24.06,0.2726,44.86,0.2945,12.9
2025-02-27,2375740.0,31573584.6,5.22,16.06,4.23,31.12,1.0,29114363.13,2321970.0,2190697.0,30858981.3,0.0,0.0,20702.0,0.57,0.0,0.0,0.0,0.38,25530.0,36170.0,0.0,0.0,0.57,20702.0,0.0,149642.0,23431.0,30.18,0.27,0.0,0.0,28.86,28.86,5724103.0,76073328.87,0.0,74.34,28.87,24.03,0.2771,45.44,0.2953,13.29
2025-02-28,2216743.0,23541810.66,4.87,15.26,3.95,29.02,1.0,21748336.92,2049688.0,2047866.0,21767686.56,0.0,0.0,2695.0,2.3,0.0,0.0,0.0,3.84,159251.0,302822.0,0.0,0.0,2.3,2695.0,0.0,27845.0,302082.0,27.1,3.75,0.0,0.0,25.52,25.52,5981903.0,63527809.86,0.0,79.01,25.54,26.42,0.2803,44.63,0.276,10.62
2025-03-03,2257339.0,23882646.62,4.96,11.74,4.02,24.42,1.0,21996571.18,2067347.0,2079071.0,21872531.26,0.0,0.0,18874.0,0.04,0.0,0.0,0.0,0.14,31205.0,2797.0,0.0,0.0,0.04,18874.0,0.0,1582.0,0.0,21.99,0.0,0.0,0.0,25.74,25.74,5964984.0,63109530.72,0.0,63.16,25.83,25.26,0.2576,42.37,0.281,10.58
2025-03-04,4789560.0,48470347.2,10.53,23.37,8.53,51.14,2.0,43368086.08,3582908.0,4285384.0,36259028.96,0.0,0.0,1023273.0,21.29,0.0,202357.0,0.0,0.03,2003956.0,2675.0,0.0,0.0,21.29,1023273.0,2.22,494963.0,0.0,37.77,0.0,0.0,0.0,44.51,44.51,4466743.0,45203439.16,0.0,46.67,44.73,20.93,0.1694,26.81,0.595,10.12
2025-03-05,5008486.0,51036472.34,11.01,23.55,8.92,51.6,2.0,45651536.27,3765636.0,4480033.0,38371830.84,0.0,0.0,201416.0,1.45,0.0,0.0,0.0,0.24,197649.0,18688.0,0.0,0.0,1.45,201416.0,0.0,0.0,3000.0,37.72,0.01,0.0,0.0,46.61,46.61,4313282.0,43952343.58,0.0,43.38,46.52,19.84,0.1641,25.32,0.6199,10.19
2025-03-06,5077549.0,52857285.09,11.17,23.82,9.05,53.3,2.0,47217636.36,4016317.0,4535796.0,41809859.97,0.0,0.0,29205.0,0.83,0.0,0.0,0.0,0.02,55763.0,3842.0,0.0,0.0,0.83,29205.0,0.0,225318.0,0.0,40.91,0.0,0.0,0.0,49.69,49.69,4066652.0,42333847.32,0.0,41.72,49.51,19.74,0.1642,25.43,0.6282,10.41
2025-03-07,5116600.0,53519636.0,11.25,23.69,9.12,54.68,2.0,47748299.62,4039042.0,4564847.0,42248379.32,0.0,0.0,26673.0,0.69,0.0,0.0,0.0,0.09,36326.0,9670.0,0.0,0.0,0.69,26673.0,0.0,5722.0,7275.0,42.02,0.07,0.0,0.0,50.01,50.01,4037128.0,42228358.88,0.0,41.87,50.09,19.66,0.1638,25.33,0.6335,10.46
2025-03-10,4897678.0,50054269.16,10.77,22.27,8.73,52.33,2.0,44664782.82,3838570.0,4370331.0,39230185.4,0.0,0.0,464.0,0.3,0.0,0.0,0.0,2.25,21484.0,216689.0,0.0,0.0,0.3,464.0,0.0,15753.0,216000.0,40.18,2.29,0.0,0.0,47.5,47.5,4242239.0,43355682.58,0.0,44.58,47.4,20.93,0.1581,21.83,0.6061,10.22
2025-03-11,4891413.0,48620645.22,10.76,21.96,8.71,50.82,2.0,43407960.12,3836537.0,4366998.0,38135177.78,0.0,0.0,8345.0,0.0,0.0,0.0,0.0,0.15,5309.0,10378.0,0.0,0.0,0.0,8345.0,0.0,0.0,8642.0,39.05,0.55,0.0,0.0,47.48,47.48,4243334.0,42178739.96,0.0,43.06,47.56,20.97,0.1578,21.74,0.6054,9.94
2025-03-12,4935846.0,49086988.47,10.85,22.0,8.79,50.54,2.0,43840294.88,3826994.0,4408275.0,38059455.33,0.0,0.0,6216.0,0.41,0.0,0.0,0.0,0.22,55736.0,15759.0,0.0,0.0,0.41,6216.0,0.0,0.0,14459.0,38.11,0.22,0.0,0.0,47.5,47.5,4230253.0,42069866.09,0.0,42.28,47.41,20.51,0.1576,21.53,0.6126,9.945
2025-03-13,4954326.0,48775339.47,10.89,21.85,8.83,50.69,2.0,43581402.98,3792092.0,4426755.0,37333145.74,0.0,0.0,30317.0,0.5,0.0,0.0,0.0,0.64,52925.0,65219.0,0.0,0.0,0.5,30317.0,0.0,0.0,34445.0,37.82,0.32,0.0,0.0,47.29,47.29,4226792.0,41612767.24,0.0,42.23,47.24,20.56,0.1593,22.17,0.6178,9.845
2025-03-14,4979906.0,49998256.24,10.95,21.95,8.87,50.46,2.0,44701443.4,3836105.0,4452335.0,38514494.2,0.0,0.0,12819.0,0.58,0.0,0.0,0.0,0.65,69467.0,53620.0,0.0,0.0,0.58,12819.0,0.0,84814.0,43887.0,37.75,0.66,0.0,0.0,48.08,48.08,4142235.0,41588039.4,0.0,40.85,48.03,21.39,0.159,21.44,0.6242,10.04
2025-03-17,5016827.0,51171635.4,11.03,22.34,8.94,51.51,2.0,45764911.2,3845290.0,4486756.0,39221958.0,0.0,0.0,59583.0,0.93,0.0,0.0,0.0,0.5,81081.0,53960.0,0.0,0.0,0.93,59583.0,0.0,3562.0,46660.0,38.54,0.24,0.0,0.0,48.23,48.23,4127696.0,42102499.2,0.0,41.52,48.14,21.23,0.1586,21.42,0.6292,10.2
2025-03-18,4878456.0,49467543.84,10.73,21.38,8.69,50.6,2.0,44087553.9,3732566.0,4347885.0,37848219.24,0.0,0.0,23877.0,0.26,0.0,0.0,0.0,1.43,24400.0,147901.0,0.0,0.0,0.26,23877.0,0.0,11300.0,163271.0,38.04,1.3,0.0,0.0,47.07,47.07,4197376.0,42561392.64,0.0,42.81,47.05,19.86,0.1598,22.25,0.6152,10.14
2025-03-19,4937893.0,49922098.23,10.86,21.41,8.8,51.14,2.0,44558025.42,3775580.0,4407322.0,38171113.8,0.0,0.0,55254.0,1.42,0.0,0.0,0.0,0.78,136322.0,75881.0,0.0,0.0,1.42,55254.0,0.0,63641.0,76885.0,38.34,0.83,0.0,0.0,47.78,47.78,4126037.0,41714234.07,0.0,41.97,47.74,19.63,0.1608,21.63,0.6249,10.11
2025-03-20,4762473.0,48243851.49,10.47,20.46,8.48,49.23,2.0,42869167.26,3635370.0,4231902.0,36826298.1,0.0,0.0,60771.0,0.08,0.0,0.0,0.0,2.23,10340.0,216630.0,0.0,0.0,0.08,60771.0,0.0,15649.0,185760.0,36.82,1.93,0.0,0.0,45.98,45.98,4271655.0,43271865.15,0.0,43.35,45.93,20.32,0.1638,22.19,0.6023,10.13
2025-03-21,4572968.0,46004058.08,10.06,20.09,8.15,47.32,2.0,41625231.82,3525587.0,4137697.0,35467405.22,0.0,0.0,16597.0,0.17,0.0,0.0,0.0,1.33,15489.0,132102.0,0.0,0.0,0.17,16597.0,0.0,5722.0,109694.0,35.76,1.12,0.0,0.0,44.72,44.72,4358847.0,43850000.82,0.0,44.29,44.68,20.33,0.1637,22.98,0.58,10.06
2025-03-24,4519193.0,45169334.04,9.94,19.92,8.05,46.41,2.0,40887765.89,3499461.0,4090822.0,34977112.7,0.0,0.0,27026.0,0.12,0.0,0.0,0.0,0.6,12762.0,54533.0,0.0,0.0,0.12,27026.0,0.0,1381.0,59637.0,35.22,0.79,0.0,0.0,44.76,44.76,4319320.0,43171603.4,0.0,43.46,44.77,20.54,0.1647,23.21,0.578,9.995
2025-03-25,4455770.0,44178959.55,9.8,19.68,7.94,45.44,2.0,39846005.4,3425073.0,4018760.0,33959598.8,0.0,0.0,11730.0,0.1,0.0,0.0,0.0,0.88,11918.0,86118.0,0.0,0.0,0.1,11730.0,0.0,0.0,83980.0,34.25,0.96,0.0,0.0,43.72,43.72,4408455.0,43709831.33,0.0,44.08,43.73,20.57,0.1634,23.55,0.5688,9.915
2025-03-26,4441847.0,43596728.31,9.77,19.72,7.91,44.98,2.0,39455122.2,3387793.0,4019880.0,33251188.3,0.0,0.0,35758.0,0.63,0.0,0.0,0.0,0.76,72485.0,73784.0,0.0,0.0,0.63,35758.0,0.0,746.0,71365.0,33.66,0.86,0.0,0.0,43.29,43.29,4437899.0,43557978.69,0.0,44.12,43.27,20.65,0.1692,25.14,0.5676,9.815
2025-03-27,4357536.0,43575360.0,9.58,19.44,7.76,43.81,2.0,39492080.0,3331795.0,3949208.0,33317950.0,0.0,0.0,23501.0,0.17,0.0,0.0,0.0,0.91,23000.0,79499.0,0.0,0.0,0.17,23501.0,0.0,0.0,93672.0,32.69,1.11,0.0,0.0,42.64,42.64,4481463.0,44814630.0,0.0,43.96,42.65,20.92,0.1725,25.82,0.5577,10.0
2025-03-28,4314770.0,43492881.6,9.49,18.96,7.69,43.99,2.0,39376935.36,3294750.0,3906442.0,33211080.0,0.0,0.0,7634.0,0.08,0.0,0.0,0.0,0.35,6826.0,44679.0,0.0,0.0,0.08,7634.0,0.0,0.0,49592.0,32.91,0.35,0.0,0.0,42.26,42.26,4500930.0,45369374.4,0.0,44.94,42.27,21.14,0.1745,26.08,0.5535,10.08
2025-03-31,4273008.0,41875478.4,9.4,18.68,7.61,43.73,2.0,37864387.4,3261300.0,3863713.0,31960740.0,0.0,0.0,7546.0,0.0,0.0,0.0,0.0,0.37,3464.0,41644.0,0.0,0.0,0.0,7546.0,0.0,648.0,46193.0,32.86,0.41,0.0,0.0,41.86,41.86,4529096.0,44385140.8,0.0,45.56,41.9,21.52,0.1775,26.24,0.5485,9.8
2025-04-01,4254204.0,42797292.24,9.35,18.6,7.58,42.78,2.0,38679784.54,3258603.0,3844909.0,32781546.18,0.0,0.0,32559.0,0.12,0.0,0.0,0.0,0.46,32700.0,35256.0,0.0,0.0,0.12,32559.0,0.0,0.0,51504.0,31.98,0.44,0.0,0.0,41.88,41.88,4522132.0,45492647.92,0.0,44.59,41.77,21.43,0.1789,26.82,0.5468,10.06
2025-04-02,4084095.0,38247549.67,8.98,17.68,7.28,41.32,2.0,34414502.0,3101657.0,3674800.0,29047017.81,0.0,0.0,8282.0,0.0,0.0,0.0,0.0,1.54,14121.0,171230.0,0.0,0.0,0.0,8282.0,0.0,6002.0,184230.0,31.09,1.34,0.0,0.0,39.87,39.87,4678550.0,43814620.75,0.0,46.71,39.96,20.99,0.1823,27.34,0.5249,9.365
2025-04-03,4091470.0,37825640.15,9.0,17.18,7.29,38.78,2.0,34041707.88,3038132.0,3682175.0,28087530.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,70900.0,63525.0,0.0,0.0,0.0,0.0,0.0,0.0,63525.0,28.21,1.42,0.0,0.0,38.98,38.98,4755429.0,43963941.11,0.0,44.0,39.06,21.21,0.1825,27.37,0.525,9.245
2025-04-04,4279763.0,38111289.52,9.41,17.8,7.62,40.31,2.0,34253144.84,3182206.0,3846507.0,28337544.43,0.0,0.0,145089.0,1.59,0.0,0.0,0.0,0.0,164332.0,1015.0,0.0,0.0,1.59,145089.0,0.0,0.0,0.0,29.46,0.0,0.0,0.0,40.66,40.66,4643879.0,41353742.49,0.0,43.03,40.64,21.09,0.1753,25.99,0.5469,8.905
2025-04-07,4409011.0,38777251.74,9.7,17.68,7.86,40.09,2.0,34428045.09,3257561.0,3914502.0,28650249.0,0.0,0.0,50890.0,0.27,0.0,0.0,0.0,0.09,73047.0,5661.0,0.0,0.0,0.27,50890.0,0.0,30126.0,5052.0,29.06,0.41,0.0,0.0,41.37,41.37,4616442.0,40601607.39,0.0,41.17,41.38,20.38,0.1685,25.44,0.5599,8.795
2025-04-08,4427362.0,39824121.19,9.74,16.93,7.89,40.07,2.0,35436558.08,3302572.0,3939584.0,29706635.14,0.0,0.0,121951.0,1.14,0.0,0.0,0.0,0.82,133397.0,88227.0,0.0,0.0,1.14,121951.0,0.0,11287.0,108315.0,29.16,0.98,0.0,0.0,42.03,42.03,4555191.0,40973943.05,0.0,40.62,41.78,20.05,0.161,23.75,0.5634,8.995
2025-04-09,4382798.0,37867374.72,9.64,16.55,7.81,39.99,2.0,33631122.24,3247475.0,3892491.0,28058184.0,0.0,0.0,22483.0,0.2,0.0,0.0,0.0,0.62,16754.0,77580.0,0.0,0.0,0.2,22483.0,0.0,0.0,63847.0,29.16,0.42,0.0,0.0,41.23,41.23,4629372.0,39997774.08,0.0,41.2,41.44,20.55,0.1602,23.87,0.5564,8.64
2025-04-10,4427415.0,39935283.3,9.74,16.65,7.89,39.13,2.0,35702440.84,3293314.0,3958142.0,29705692.28,0.0,0.0,61925.0,0.0,0.0,13300.0,0.0,0.19,68437.0,16086.0,0.0,0.0,0.0,61925.0,0.11,0.0,16086.0,28.3,0.34,0.0,0.0,41.75,41.75,4594214.0,41439810.28,0.0,40.4,41.2,19.76,0.1579,24.29,0.5613,9.02
2025-04-11,4365316.0,38371127.64,9.6,16.22,7.78,39.7,2.0,34247975.97,3273631.0,3896243.0,28775216.49,0.0,0.0,15119.0,0.0,0.0,0.0,0.0,0.22,0.0,34802.0,0.0,0.0,0.0,15119.0,0.0,0.0,61899.0,29.31,0.31,0.0,0.0,41.5,41.5,4614157.0,40558440.03,0.0,41.15,41.6,20.15,0.1624,25.0,0.5534,8.79
2025-04-14,4368486.0,38377149.51,9.61,19.72,7.78,39.22,2.0,34555815.07,3305298.0,3933502.0,29037042.93,0.0,0.0,28868.0,0.21,0.0,0.0,0.0,0.28,53647.0,23062.0,0.0,0.0,0.21,28868.0,0.0,25861.0,16388.0,29.05,0.18,0.0,0.0,41.92,41.92,4579741.0,40233024.69,0.0,40.5,41.76,20.34,0.165,25.21,0.554,8.785
2025-04-15,4372380.0,39373281.9,9.61,21.02,7.79,39.49,2.0,35486840.97,3308148.0,3940793.0,29789872.74,0.0,0.0,35407.0,0.68,0.0,0.0,0.0,0.26,69897.0,32557.0,0.0,0.0,0.68,35407.0,0.0,0.0,62606.0,29.2,0.57,0.0,0.0,41.99,41.99,4569582.0,41149085.91,0.0,40.46,41.91,20.75,0.168,25.9,0.555,9.005
2025-04-16,4388122.0,39800266.54,9.65,21.62,7.82,40.21,2.0,35429469.82,3270610.0,3906226.0,29664432.7,0.0,0.0,1018.0,0.13,0.0,0.0,0.0,0.31,12696.0,38556.0,0.0,0.0,0.13,1018.0,0.0,0.0,47263.0,29.35,0.3,0.0,0.0,41.52,41.52,4606414.0,41780174.98,0.0,41.3,41.55,20.62,0.1665,25.83,0.5571,9.07
2025-04-17,4328114.0,38974666.57,9.52,21.77,7.71,39.94,2.0,34693779.62,3201467.0,3852724.0,28829210.34,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.59,0.0,70143.0,0.0,0.0,0.0,1000.0,0.0,0.0,53502.0,29.04,0.41,0.0,0.0,40.93,40.93,4621051.0,41612564.26,0.0,41.81,40.99,20.85,0.1691,25.9,0.5533,9.005
2025-04-18,4328114.0,38974666.57,9.52,22.21,7.71,39.76,2.0,34693779.62,3201467.0,3852724.0,28829210.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.79,0.0,0.0,0.0,40.96,40.96,4615280.0,41560596.4,0.0,41.43,41.0,20.93,0.1689,25.83,0.5537,0.0
